feature	Acidaminococcus	Agathobacter	Akkermansia	Alistipes	Allisonella	Anaeroplasma	Anaerostipes	Asteroleplasma	Bacillus	Bacteroidales_RF16_group	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Butyricicoccus	Butyricimonas	Butyrivibrio	CAG.352	CAG.873	Catenibacterium	Christensenellaceae_R.7_group	Citrobacter	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Colidextribacter	Collinsella	Coprobacter	Coprococcus	Defluviitaleaceae_UCG.011	Desulfovibrio	Dialister	Dorea	Enterobacter	Enterococcus	Erysipelatoclostridiaceae	Erysipelotrichaceae_UCG.003	Escherichia.Shigella	Faecalibacterium	Family_XIII_AD3011_group	Family_XIII_UCG.001	Flavonifractor	Fournierella	Fusicatenibacter	Holdemanella	Incertae_Sedis	Intestinibacter	Intestinimonas	Izemoplasmatales	Klebsiella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Lactobacillus	Lactococcus	Marvinbryantia	Megasphaera	Methanobrevibacter	Monoglobus	Muribaculaceae	NK4A214_group	Negativibacillus	Odoribacter	Oscillibacter	Oscillospira	Parabacteroides	Paraprevotella	Parasutterella	Phascolarctobacterium	Prevotella	Prevotellaceae_NK3B31_group	RF39	Rikenellaceae_RC9_gut_group	Romboutsia	Roseburia	Ruminococcus	Slackia	Streptococcus	Subdoligranulum	Succinivibrio	Sutterella	Terrisporobacter	Turicibacter	Tyzzerella	UCG.002	UCG.003	UCG.004	UCG.005	UCG.010	Weissella	X.Eubacterium._coprostanoligenes_group	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._siraeum_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._torques_group	uncultured	vadinBE97
np0901	46	868	71	1025	24	57	35	198	1	291	32690	43	84	19	1119	24	11	37	439	1254	45	379	9	1626	922	22	78	265	10	624	23	122	139	1227	2	34	87	46	186	2951	12	17	0	55	117	33	19	6	3	24	145	404	37	9	231	537	66	220	0	0	11	27	12	2	2858	88	18	36	13	10	1134	376	80	802	9439	0	232	1733	17	3400	345	11	0	589	2188	2639	7	9	0	4299	1553	17	287	719	0	134	77	67	29	162	2	103	79	30	940	39
np0902	63	3967	29	2768	29	16	166	0	0	0	30595	499	666	15	1405	45	4	0	238	0	0	136	0	139	1	104	12	567	60	569	8	4	450	830	0	0	0	24	40	2504	0	36	0	0	132	0	3	21	0	0	3	127	81	7	73	792	242	159	0	0	17	0	17	35	614	66	0	32	27	82	891	369	17	1223	4836	36	14	0	74	845	2146	0	2	651	0	1374	12	14	8	694	798	0	91	8	0	27	157	566	3	3	5	253	147	29	69	0
np0903	56	1417	1	76	44	0	9	10	14	82	2036	2	241	4	1397	6	0	1	83	140	20	43	91	383	410	34	22	116	0	1452	15	5	2869	2339	44	27	10	3	35	1915	10	0	0	22	14	5	8	8	0	0	39	297	6	7	364	129	38	27	14	0	51	19	31	0	1068	52	7	1	2	1	58	75	15	907	48158	0	6	494	32	6	140	9	0	558	580	86	0	5	0	569	489	0	45	54	3	16	40	488	2	4	0	0	52	8	231	0
np0904	490	1311	75	1243	26	209	32	399	4	2	18831	259	2346	6	1228	13	19	25	10522	266	32	477	9	581	116	60	40	557	23	934	14	38	363	1232	0	8	90	31	65	4810	3	23	0	134	71	28	18	20	8	46	69	138	27	33	550	1391	17	33	0	8	30	11	755	42	2237	334	5	44	28	8	685	1139	260	1395	1870	0	30	974	124	1848	203	7	0	4233	686	1252	9	15	0	1644	1134	9	194	134	0	60	210	202	37	44	8	80	56	28	232	0
np0905	14	422	10	161	8	0	39	3	7	32	7205	18	49	0	576	11	0	0	95	104	25	72	0	848	175	7	13	62	0	920	0	38	412	550	0	9	15	4	30	2255	15	4	0	41	21	7	5	2	0	0	13	172	3	6	180	294	6	26	22	0	15	22	4	0	316	104	2	12	14	31	119	9289	41	359	6135	0	4	319	9	21	190	0	0	349	389	189	1	0	0	1523	666	0	154	81	81	36	25	75	0	1	0	0	97	8	240	0
np0906	112	2554	34	3740	62	23	130	166	0	0	77743	308	1776	25	5601	63	0	15	123	0	92	302	0	3210	24	68	171	443	7	3136	0	9	334	5445	0	719	0	14	163	8385	16	2	142	388	137	32	6	48	2	0	0	887	994	23	489	546	143	10	700	0	139	0	10	112	4358	539	13	112	54	134	2162	18951	513	1374	21818	0	21	0	107	1331	3404	1	25	1880	102	6440	20	8	3	2749	2183	18	717	49	20	91	353	441	161	49	3	661	181	21	777	0
np0907	6	181	25	635	3	42	22	20	0	34	10907	24	48	2	296	0	2	14	46	156	7	108	0	322	56	12	13	26	8	181	11	14	37	437	0	0	54	2	19	587	2	1	3	20	17	11	0	3	6	25	5	126	3	3	29	182	15	29	0	0	7	5	20	4	1124	38	9	14	6	4	328	186	48	151	997	0	47	417	4	472	82	0	0	72	1053	402	0	5	0	925	534	2	101	86	0	83	80	37	12	27	0	154	28	13	148	2
np0908	105	1842	9	133	0	0	1	5	0	17	3863	10	42	2	312	10	0	1	39	93	10	64	0	1047	71	20	37	99	0	506	7	11	1016	221	0	5	2	3	24	17195	8	14	0	7	91	9	0	11	0	0	3	247	120	0	116	111	48	43	99	13	9	18	26	0	891	290	3	8	9	8	99	27	42	260	30447	0	19	1560	25	68	170	9	0	1613	23	1571	7	0	53	3075	1427	0	65	113	0	38	10303	334	0	5	0	0	175	0	464	0
np0910	23	3054	27	1532	14	7	68	1	0	0	18383	265	334	6	620	10	7	0	159	0	0	77	0	79	1	55	16	318	19	275	4	0	306	418	0	2	0	10	17	1596	0	18	0	0	69	0	0	19	0	0	6	70	27	2	37	349	137	72	0	0	5	0	14	21	425	59	0	24	17	58	483	291	19	776	3568	22	14	0	45	477	1552	0	2	319	0	906	5	5	5	395	460	0	63	10	3	17	103	255	0	0	3	173	51	21	54	0
np0911	17	759	30	651	17	34	35	28	3	10	12486	39	80	4	537	10	4	47	160	182	15	130	3	264	57	22	13	182	12	752	0	31	116	975	0	0	15	11	19	1444	2	3	2	56	35	15	3	8	12	15	4	111	12	10	55	941	11	23	0	0	15	22	22	7	2085	45	1	30	21	9	465	291	138	947	1247	0	43	368	33	1829	212	8	0	244	112	280	0	4	0	1403	565	2	171	58	0	111	125	94	25	17	8	111	46	15	164	0
np0912	8	552	233	1732	16	0	51	8	1	0	14067	149	64	18	1212	12	2	89	3358	0	51	246	0	324	1	16	38	71	53	676	0	15	535	1402	0	2	231	15	68	2030	0	1	0	20	23	0	6	21	0	0	53	127	90	8	143	621	28	10	0	4	16	0	14	22	510	183	0	109	26	22	1738	4334	759	255	4775	226	0	0	9	546	1057	0	0	481	0	601	0	0	0	757	629	0	32	97	0	92	530	87	14	152	0	141	13	45	348	0
np0913	0	6	12	351	0	20	0	0	0	0	2254	19	2	3	60	0	0	0	25	0	0	56	0	133	1	5	0	4	0	142	1	0	0	71	0	4	0	0	0	171	0	0	0	18	5	7	1	0	0	3	0	17	8	0	6	71	3	0	1	0	1	0	0	6	0	22	1	15	1	1	99	0	80	40	0	580	3	1	4	64	79	0	0	39	0	0	2	0	0	149	68	0	8	0	1	3	39	23	0	4	0	0	0	0	45	0
np0914	0	97	653	7843	8	0	140	104	0	0	16789	226	632	61	956	22	38	35	447	0	14	777	0	939	74	31	50	390	18	1429	64	0	771	1142	2	8	102	17	203	4021	0	0	2	0	117	138	14	0	7	4	97	334	173	27	216	332	75	24	0	2	27	0	260	28	1617	260	0	163	23	41	873	2326	624	651	2533	0	267	5729	177	956	2901	4	23	653	0	715	8	20	10	2954	919	16	421	116	0	28	405	1497	0	34	8	29	53	53	769	108
np0915	35	539	8	3281	8	0	8	0	0	0	16584	472	50	17	391	7	13	0	159	0	0	74	32	69	21	40	15	191	15	239	0	147	145	413	0	7	0	0	9	348	78	14	0	0	11	0	0	9	21	0	9	900	0	0	13	338	140	55	0	0	0	0	0	2	2	38	216	34	16	6	546	116	11	137	1620	97	0	1	27	11	582	5	0	161	8	1936	0	5	0	6206	1929	0	26	23	0	0	9	12	1	8	0	0	21	3	788	0
np0916	0	649	38	287	17	0	166	3	0	0	2441	27	66	8	1549	9	4	57	1392	0	38	102	15	126	1	13	19	59	5	799	0	0	64	894	0	0	74	22	10	1355	0	2	0	36	87	2	8	26	0	0	0	94	114	8	168	578	45	8	0	2	18	0	4	7	6	213	0	52	7	4	155	295	75	54	18972	60	0	0	17	902	1501	0	0	701	0	87	0	0	0	352	76	0	53	42	36	50	499	688	4	32	0	23	25	81	159	0
np0917	27	1949	100	440	37	28	176	7	0	0	2568	28	329	7	712	55	0	5	257	24	60	96	0	210	8	54	6	158	9	291	0	13	285	292	2	0	0	31	15	1904	0	3	7	3	82	41	17	29	2	0	0	102	140	11	50	100	78	10	0	1	12	16	6	12	223	89	0	41	18	3	253	80	133	117	5576	0	0	31	49	110	1373	0	3	589	84	514	5	0	7	153	82	1	37	9	0	20	153	321	8	31	3	0	53	76	86	0
np0918	29	1341	0	700	9	16	53	0	0	0	10307	47	134	0	1121	13	1	41	20	0	20	133	0	806	8	11	24	37	0	777	0	0	145	782	0	154	0	5	7	1968	15	0	0	38	68	19	0	7	0	0	152	265	19	3	357	418	52	0	37	13	40	0	11	22	872	108	3	32	9	13	329	2099	63	273	9441	0	4	0	41	225	1252	0	0	670	0	421	2	0	6	1145	435	0	205	0	40	9	250	107	21	0	0	310	65	9	490	0
np0919	110	533	6	1002	465	0	81	0	0	0	10246	26	600	9	1008	57	0	0	2	0	71	32	0	89	0	31	44	337	1	2136	0	0	864	686	0	4	0	0	933	586	4	61	0	140	63	0	0	6	0	0	0	308	319	16	57	109	215	5	652	0	22	0	0	499	1651	324	0	10	1	0	499	1191	673	353	11547	0	0	0	68	25	1502	17	7	518	0	2121	5	0	5	557	150	0	55	0	50	66	117	189	1472	0	0	238	23	5	8	0
np0920	36	1684	55	1084	23	325	64	41	1	1	21912	48	156	13	1209	23	12	25	1213	165	48	271	0	1294	74	28	17	194	6	950	21	22	357	805	1	0	57	10	11	2120	0	8	4	79	90	38	7	10	0	4	96	82	83	10	121	1109	13	18	0	0	11	3	22	12	2836	138	0	27	8	9	678	951	66	410	8265	0	14	445	41	1795	1836	3	3	524	5428	844	4	5	6	1106	716	3	122	123	0	68	389	125	30	40	3	82	94	48	126	0
np0921	4	378	0	471	10	0	17	24	0	0	8683	49	30	0	217	0	4	8	67	76	5	64	0	178	27	9	15	42	10	230	8	15	188	284	0	1	29	3	8	1162	0	7	2	18	12	0	4	1	0	17	0	50	6	0	20	356	9	18	0	0	2	2	168	4	632	40	3	16	7	1	281	151	70	413	1048	0	0	259	19	727	129	0	0	114	199	271	3	0	0	692	421	2	70	59	2	20	74	35	13	6	4	42	18	15	67	0
np0922	3	64	82	1440	8	1	985	71	0	0	41373	196	124	27	5178	16	8	21	12416	0	40	1201	0	151	0	29	48	155	110	1731	0	213	231	1382	0	4	584	14	37	4537	3	0	5	18	65	0	3	42	1	0	24	182	149	31	168	205	57	29	20	2	19	0	74	281	2943	416	10	56	41	7	635	6377	286	265	3470	541	0	0	24	279	208	0	4	387	0	61	0	0	54	1108	131	0	95	135	8	107	1596	73	3	200	0	135	86	28	588	0
np0923	433	297	132	1650	136	18	602	0	0	0	12677	95	567	16	1199	39	17	111	380	0	18	187	0	437	34	14	20	231	0	856	10	27	160	1902	17	4	0	109	26	2691	0	0	0	0	187	37	3	6	6	0	17	264	169	18	85	314	259	28	0	1	27	0	9	33	448	129	0	116	19	17	439	198	155	273	261	157	28	316	46	258	1847	18	7	829	0	1027	2	23	4	385	549	0	69	37	0	85	257	590	109	25	10	16	45	85	184	6
np0924	39	270	0	272	27	0	144	21	12	607	11141	23	47	1	3075	11	0	0	53	197	2866	119	277	1532	239	40	54	82	0	610	0	22	2655	480	0	158	53	19	8	1395	10	3	0	20	1399	81	64	12	0	0	1524	464	14	15	450	382	7	95	21	3	48	11	102	2	2283	89	17	5	26	9	162	5	20	4649	89036	0	12	1650	50	13	103	2	5	451	369	181	6	0	0	2303	1303	3	320	181	3	50	21	117	2	13	0	3	212	0	437	0
np0926	0	1365	38	1810	35	0	84	0	25	0	16232	54	1440	15	903	14	6	104	841	0	382	337	21	1145	310	35	99	644	0	879	17	603	768	982	0	5	198	3	292	2343	37	43	1	19	26	41	13	0	8	2	590	191	23	11	233	279	185	149	13	5	13	0	240	4	1628	271	5	52	24	34	365	743	1703	880	9778	0	273	1971	58	1875	0	5	2	333	0	821	0	1	0	4021	1874	8	112	88	0	8	240	355	0	0	0	4	25	25	7397	10
np0927	33	2130	152	1211	61	90	57	102	25	21	28110	86	194	17	1495	50	17	134	835	465	86	316	0	2346	99	22	62	222	32	3078	14	88	627	2592	2	4	89	75	28	14646	0	29	3	116	115	25	36	9	16	33	17	396	62	18	181	1149	137	80	0	1	26	102	870	30	3097	203	11	47	36	21	995	1182	271	3026	4447	0	63	1599	31	5904	1183	23	0	474	819	537	4	8	1	3078	1529	3	453	153	2	291	841	375	98	38	50	196	104	73	357	0
np0928	93	1607	82	422	27	68	81	113	6	48	19870	20	45	8	870	11	0	46	279	370	16	303	102	1729	264	18	81	64	6	915	12	30	98	1828	0	22	37	21	6	2960	6	5	0	46	76	49	8	12	15	16	2	738	49	12	87	289	157	227	0	0	13	17	22	12	654	97	30	34	16	20	263	2753	133	545	1799	0	299	533	16	991	355	5	0	278	327	971	1	3	0	3315	1690	9	238	436	0	269	93	146	57	39	4	103	69	33	333	96
np0929	0	1088	9	676	10	0	8	0	0	0	4738	36	63	0	1814	1	0	0	0	3	0	150	0	0	1	3	77	230	0	365	0	0	1	615	0	0	0	10	6	3541	0	0	4	0	17	26	0	4	0	0	0	113	386	3	15	655	11	1	0	0	4	0	2	0	6	59	8	6	2	0	173	6	0	138	6615	0	0	9	57	415	5239	62	0	1421	0	1	0	1	0	618	63	0	22	0	0	3	1308	186	0	1	0	1	62	25	6	0
np0930	16	577	57	362	17	25	56	21	0	0	7762	32	43	5	800	13	8	0	101	79	32	107	0	314	17	17	35	127	8	845	10	41	120	1197	1	0	0	6	14	4858	0	10	3	56	40	17	6	4	0	3	2	206	24	2	94	57	104	46	0	0	4	33	22	9	348	49	0	18	20	18	323	731	123	273	995	0	4	162	17	140	180	4	0	153	9	647	2	3	3	538	542	0	78	19	0	54	93	113	14	19	8	74	39	25	132	0
np0931	5	395	20	536	9	6	12	43	2	0	7097	36	30	5	252	3	5	9	108	106	11	86	0	297	37	14	21	52	14	385	4	13	94	371	2	0	40	0	8	1936	0	10	3	23	20	9	12	2	0	19	4	72	14	6	44	446	8	23	0	0	8	3	289	8	845	26	0	21	14	3	302	207	86	716	808	3	16	323	10	997	153	0	6	149	286	349	0	5	0	981	572	3	87	45	0	45	95	49	13	8	2	43	30	12	109	0
np0932	30	784	22	1281	7	16	106	22	18	15	12881	25	86	10	1372	12	0	1	263	311	599	195	8	4198	165	29	49	157	10	619	3	15	513	346	392	2	85	232	11	869	30	1	2	56	1023	39	195	7	1	0	25	52	24	1	136	689	20	162	0	0	78	0	45	0	1615	113	8	10	11	6	3294	327	43	455	5868	0	44	1557	23	303	476	0	0	405	1563	365	4	8	0	2219	889	28	299	243	1	190	39	52	4	16	2	14	690	18	456	0
np0933	0	1143	50	850	84	0	81	1266	34	0	10616	10	9214	6	1699	6	0	2	221	0	25	1263	553	3959	235	43	157	1075	0	1305	22	0	459	1247	7	170	2583	2	15	8134	0	8	0	0	262	90	0	2	0	0	161	414	51	5	1938	765	48	156	182	0	60	0	1887	24	1714	239	8	10	9	12	77	1083	196	81	5492	0	218	3313	133	125	1545	11	0	2048	0	69	3	25	0	1791	285	25	936	24	0	0	659	683	0	3	0	65	244	10	3186	84
np0934	14	972	42	774	42	48	46	50	5	3	17966	59	108	7	683	17	11	26	169	201	20	170	0	399	57	46	14	211	17	716	6	37	182	1003	2	0	41	16	22	2146	0	18	6	67	45	14	10	3	7	17	1	121	12	7	77	1189	17	35	0	0	11	12	153	0	2028	62	0	18	31	7	621	634	172	1360	2002	0	22	671	33	2226	337	5	0	331	328	255	6	10	0	2990	786	3	199	93	0	103	186	93	51	20	5	121	61	27	208	0
np0935	39	1047	18	730	42	28	43	62	0	29	14814	48	124	8	935	25	0	12	188	227	10	114	0	1106	71	23	31	165	12	999	7	59	240	1124	0	0	37	12	43	3137	0	22	3	40	57	0	0	4	12	7	9	171	10	4	79	1026	38	137	0	0	13	47	185	8	1634	69	0	16	25	9	591	338	80	1062	3452	0	86	1187	27	2959	429	0	0	436	1043	339	2	6	0	2819	1019	10	295	140	0	159	230	93	23	16	8	93	144	24	346	0
np0936	12	464	3	204	0	2	174	17	17	17	6420	17	22	0	810	0	0	1	162	79	169	58	7	997	46	16	16	42	2	380	4	6	174	167	159	2	35	5	17	530	12	1	0	35	460	21	19	4	0	0	449	54	6	22	270	376	0	41	0	0	22	5	23	2	478	56	0	1	3	4	161	115	22	408	12266	0	20	265	16	129	300	0	0	413	348	128	0	0	0	838	570	4	129	82	0	23	50	43	0	30	7	2	82	7	43	0
np0937	0	1026	0	118	0	0	341	0	24	0	4683	179	1819	7	906	75	0	0	0	0	0	198	46	56	0	11	741	1288	2	794	1	0	481	1585	0	10	0	2	1036	1261	0	0	0	0	14	6	7	22	15	0	1795	2689	4	0	460	25	40	8	0	0	18	0	25	0	0	0	0	2	11	2	239	1635	9	0	16876	0	0	0	102	598	96	152	0	139	0	1601	0	12	0	68	2371	0	11	0	0	0	5	80	0	0	70	6	29	54	22	0
np0938	0	98	27	923	0	0	269	0	0	0	15249	306	440	25	2727	29	14	0	0	0	0	0	0	259	0	116	88	2356	7	2732	0	0	0	321	0	109	0	32	6	6970	0	0	0	0	15	0	0	2	3	0	17	83	23	16	7881	5152	12	0	71	0	28	0	67	24	0	200	0	22	9	0	551	1462	160	1015	2	0	0	0	6	10085	5734	0	0	1357	0	368	4	0	0	2320	131	0	326	0	8	6	142	125	0	171	4	0	215	11	248	0
np0939	1065	4059	1002	658	0	0	136	0	0	0	39093	18	1490	0	1141	0	0	0	3031	0	0	113	0	1	0	79	3	5832	0	1206	0	0	1	5137	0	0	0	10	5	3826	0	0	0	0	14	125	1	11	27	0	37	290	58	4	55	4448	5	3	1	0	18	0	39	63	0	77	34	52	49	10	1631	0	823	3733	18	0	0	0	22	844	17	0	24	674	0	868	0	69	96	636	479	0	167	0	0	73	129	211	12	95	5	10	36	65	88	0
np0940	387	638	167	846	0	0	25	0	5	0	13793	221	2960	27	1108	24	0	0	3	0	0	7	0	0	0	45	8	638	0	520	0	0	0	3100	0	0	0	0	29	6523	0	0	1	0	8	0	9	16	3	0	22	30	7	0	28	22	80	0	2	0	0	0	17	31	0	0	0	7	14	8	802	491	9	871	569	0	0	0	35	108	6734	0	0	52	0	156	17	0	11	429	436	0	2	0	0	12	101	59	11	0	0	0	0	0	42	0
np0942	123	3647	40	110	93	0	74	16	11	0	1524	4	1501	0	1293	3	0	0	196	64	21	48	15	1002	1	48	11	427	5	841	0	7	241	651	13	5	0	12	44	2687	0	0	0	6	46	27	0	13	0	0	54	96	7	3	38	377	6	5	680	4	28	178	122	4	272	106	0	9	11	6	56	454	157	244	7111	2	0	41	56	218	1128	16	0	545	951	276	6	0	4	277	137	2	32	13	18	35	29	64	1	4	0	4	62	33	26	0
np0943	66	6039	181	2803	27	381	184	76	159	0	56103	178	293	29	2162	43	18	43	1089	275	111	479	13	4736	155	71	38	407	58	1703	61	52	480	1759	11	194	125	24	142	4493	0	3	3	76	263	65	22	23	14	14	10	330	120	27	291	1921	102	46	0	4	31	42	76	43	3549	374	8	97	24	22	2696	1747	303	1532	16595	0	76	870	102	2201	3184	5	6	1242	433	2249	8	39	9	2394	2795	8	193	294	0	194	1054	347	34	40	14	103	169	90	304	0
np0944	45	4160	3	128	2	0	16	0	0	260	11879	37	31	0	589	0	0	0	11	102	324	67	2	241	62	12	17	28	5	161	0	14	61	110	0	6	0	42	10	135	6	1	0	14	126	0	138	2	0	0	6	104	4	1	12	110	0	40	0	0	15	45	26	0	6784	40	20	0	5	20	940	14	13	1182	10370	4	3	248	15	25	70	1	0	38	13	133	0	0	0	1073	584	10	62	55	8	19	11	22	7	5	3	0	50	3	525	0
np0945	0	342	25	148	33	0	22	4	1	0	376	1	1525	0	256	0	0	0	52	0	16	53	67	439	1	5	9	242	0	229	1	0	53	220	1	61	29	3	11	1460	0	0	0	0	43	17	1	0	0	0	83	89	17	1	112	48	14	2	56	0	0	0	140	3	47	20	0	1	0	1	9	129	102	19	1801	0	2	572	22	6	474	0	0	441	0	12	0	3	0	157	70	0	19	2	0	0	230	128	0	0	0	8	67	5	27	2
np0946	0	88	5	1140	88	2	24	0	0	0	11096	51	21	0	1353	17	0	3	65	0	262	126	0	198	0	319	9	697	1	758	0	8	0	2305	0	0	0	6	5	2055	0	0	0	151	34	0	4	74	0	0	0	5	9	2	12	1372	0	0	1	3	3	0	4	5	89	72	0	15	12	0	307	297	0	465	468	7	0	0	2	304	147	5	10	122	8022	54	28	2	0	840	461	0	106	5	0	7	47	51	2	0	15	0	112	76	72	0
np0947	359	576	7	859	397	0	68	10	0	0	6629	21	622	5	954	58	0	0	0	0	249	28	0	168	0	25	74	323	0	1903	0	0	1060	792	0	4	0	0	381	655	5	133	0	103	30	0	3	8	0	0	0	738	941	12	99	165	733	30	1642	0	31	0	7	667	1118	1021	0	1	3	0	329	300	437	217	11193	0	0	0	66	3	1539	86	4	539	0	1670	3	0	14	984	550	0	62	1	95	399	64	364	2664	2	0	730	9	0	11	0
np0948	4	448	33	541	14	2	19	97	0	0	6099	28	54	7	300	3	0	12	86	118	17	90	0	311	73	14	21	76	13	305	10	20	113	282	2	4	60	8	0	1791	0	8	5	25	22	10	9	5	5	31	9	85	5	0	36	397	10	32	2	0	9	10	406	9	1018	34	0	7	11	11	247	234	114	774	869	3	19	451	15	983	160	0	0	159	342	466	0	0	0	972	594	4	101	83	0	44	122	30	19	0	0	48	34	0	102	0
np0949	0	760	69	1641	9	0	20	0	7	0	12567	42	125	13	451	3	7	228	418	0	35	249	0	690	44	6	17	288	0	679	42	33	549	1204	0	1	227	3	41	2206	2	0	1	10	11	30	0	1	2	0	3	36	56	9	62	343	184	1	0	0	7	0	26	4	604	96	0	68	3	9	311	92	799	776	5462	0	54	825	39	2187	1	0	0	144	0	297	1	0	0	934	498	8	109	3	0	29	564	493	0	0	2	4	11	18	4012	6
np0950	0	190	12	315	12	0	0	24	0	0	3507	33	21	0	126	3	0	9	50	67	0	35	0	137	9	9	3	33	0	125	4	5	150	134	0	0	19	2	4	801	0	4	0	9	6	4	1	1	0	0	0	45	5	0	22	192	10	16	0	0	0	0	114	4	428	13	0	8	5	4	123	147	34	328	458	0	6	161	12	490	78	0	0	72	142	158	0	0	0	470	207	2	43	30	0	6	51	12	12	2	0	34	15	0	53	0
np0951	58	464	30	783	52	10	18	41	2	104	12271	36	82	12	605	9	1	11	84	519	8	79	26	692	78	20	39	12	22	593	11	70	236	714	0	32	18	3	31	2063	18	28	4	40	47	4	0	2	1	1	82	184	7	0	68	702	18	96	0	7	0	82	100	7	1204	65	27	6	14	0	596	445	116	848	4878	0	244	1198	27	310	113	2	0	252	673	720	5	5	0	4240	536	5	244	130	0	104	376	65	0	5	0	2	86	15	593	0
np0952	955	62	0	49	130	0	10	4	0	0	5740	7	248	1	94	6	0	0	3	0	0	74	0	556	2	0	9	257	0	465	0	22	22	559	0	3	1	0	0	1270	4	2	0	0	15	0	0	0	1	0	2	156	35	0	14	70	12	14	4	0	27	0	0	6	27	7	0	1	0	1	63	331	49	241	2742	153	0	800	0	81	486	4	106	1675	0	394	0	0	1	1140	168	3	17	8	2	1	131	52	0	0	0	49	677	11	39	0
np0953	0	2717	0	727	0	0	4	0	65	0	94091	29	760	0	2503	186	0	0	0	0	0	5	11	1	0	0	5	3	0	55	0	0	49	609	4	70	0	1	134	104	0	0	0	0	18	0	0	0	0	0	606	693	42	2	2	30	6	0	16	3	0	0	0	12	0	35	0	8	94	0	1404	0	27	2	4	0	0	0	3	77	80	0	12	74	0	3	0	0	0	19	1	4	8	0	13	10	20	1507	0	3	1	2	0	4	2	0
np0954	0	1643	0	1762	0	0	114	0	1	0	40760	696	2599	16	3424	23	0	0	0	0	0	740	36	203	47	31	102	720	8	1382	20	0	33	2623	0	49	5	21	155	1271	0	0	9	0	8	29	48	33	148	0	866	1136	548	21	2870	106	36	429	0	0	33	0	360	0	0	1	231	4	46	5	499	74	13	0	5312	0	0	0	193	6488	651	56	0	263	0	2849	3	29	0	1632	1638	0	47	95	2	0	90	330	4	1	12	24	121	114	209	0
np0955	0	28	20	2680	0	0	124	0	0	0	16899	311	65	41	507	6	0	0	0	0	0	504	0	110	0	7	11	151	0	820	6	0	1566	312	0	38	20	13	12	1525	5	0	0	0	75	0	3	10	3	0	67	98	39	3	202	681	39	21	7	0	40	0	14	46	0	107	3	54	5	0	524	0	51	15	34	0	0	0	19	3868	731	4	2	78	2	182	5	0	0	1622	479	0	64	9	16	0	151	101	0	10	0	600	30	27	18	0
np0956	24	1373	7	2127	0	0	31	62	0	0	23894	455	241	21	1374	3	6	0	74	0	0	233	0	432	42	26	45	417	12	744	10	89	954	683	0	14	0	12	25	1679	50	0	0	0	55	2	7	9	7	0	64	648	1	6	45	7592	40	198	8	1	16	0	175	4	103	144	127	15	30	70	455	52	12	461	5514	914	81	0	39	98	5762	3	0	215	0	1023	0	1	2	4847	1504	0	323	75	34	4	394	84	1	5	0	728	146	5	2346	0
np0957	72	4954	11	1125	5	0	90	62	71	1366	42601	28	121	14	1834	4	2	3	433	1646	62	168	119	8243	519	47	76	354	0	2457	42	77	608	1327	7	694	848	0	71	3256	14	4	1	49	384	9	2	4	7	0	78	113	15	15	696	2027	13	137	45	0	61	14	57	8	6396	293	25	12	22	17	611	334	49	1542	34894	0	80	2272	41	516	2276	10	0	712	23279	529	3	10	0	3943	1152	2	724	244	0	100	422	69	0	7	0	41	154	16	1376	3
np0959	26	410	21	858	16	8	4	32	0	37	12714	36	40	5	326	7	3	0	66	771	25	63	13	569	119	13	35	17	16	639	0	137	131	664	0	96	44	9	30	1016	46	14	0	27	26	0	2	0	17	0	2	201	8	0	23	522	9	420	0	0	21	8	73	0	1554	70	7	7	22	10	1447	220	82	794	2053	0	256	1028	11	319	135	0	0	239	337	197	2	2	0	7880	604	9	216	176	0	114	23	11	5	3	7	1	60	9	1016	2
np0961	0	185	8	43	27	0	24	0	30	0	206	2	253	0	118	0	0	0	16	0	20	10	44	428	0	2	0	96	0	162	0	0	98	174	0	16	0	9	0	686	0	0	0	0	16	52	0	0	0	0	31	89	3	0	47	4	7	0	22	0	2	0	10	3	6	3	0	3	0	0	10	10	36	10	2305	0	0	254	3	11	181	1	0	147	0	7	0	0	0	16	11	0	2	0	0	0	56	50	0	0	0	0	26	1	18	0
np0962	189	4152	9	145	87	0	1545	42	9	12	2949	11	2328	0	6028	38	0	0	60	125	9669	53	59	2939	164	27	50	3063	1	2889	0	2	942	1837	1	1009	4	141	1706	10583	7	14	0	22	636	1311	2	13	0	0	372	357	2	11	99	92	14	22	37	1	162	246	360	0	829	205	2	6	1	0	84	23	34	297	39972	0	12	819	32	11	482	2	6	492	463	143	1	5	0	2206	935	11	82	45	0	47	17	969	0	5	2	2	419	15	1651	0
