feature	Acidaminococcus	Agathobacter	Akkermansia	Alistipes	Allisonella	Anaeroplasma	Anaerostipes	Asteroleplasma	Bacillus	Bacteroidales_RF16_group	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Butyricicoccus	Butyricimonas	Butyrivibrio	CAG.352	CAG.873	Catenibacterium	Christensenellaceae_R.7_group	Citrobacter	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Colidextribacter	Collinsella	Coprobacter	Coprococcus	Defluviitaleaceae_UCG.011	Desulfovibrio	Dialister	Dorea	Enterobacter	Enterococcus	Erysipelatoclostridiaceae	Erysipelotrichaceae_UCG.003	Escherichia.Shigella	Faecalibacterium	Family_XIII_AD3011_group	Family_XIII_UCG.001	Flavonifractor	Fournierella	Fusicatenibacter	Holdemanella	Incertae_Sedis	Intestinibacter	Intestinimonas	Izemoplasmatales	Klebsiella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Lactobacillus	Lactococcus	Marvinbryantia	Megasphaera	Methanobrevibacter	Monoglobus	Muribaculaceae	NK4A214_group	Negativibacillus	Odoribacter	Oscillibacter	Oscillospira	Parabacteroides	Paraprevotella	Parasutterella	Phascolarctobacterium	Prevotella	Prevotellaceae_NK3B31_group	RF39	Rikenellaceae_RC9_gut_group	Romboutsia	Roseburia	Ruminococcus	Slackia	Streptococcus	Subdoligranulum	Succinivibrio	Sutterella	Terrisporobacter	Turicibacter	Tyzzerella	UCG.002	UCG.003	UCG.004	UCG.005	UCG.010	Weissella	X.Eubacterium._coprostanoligenes_group	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._siraeum_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._torques_group	uncultured	vadinBE97
np0709	-18.4462271471724	-5.29552458506803	-11.9627974392739	-3.20518014435488	-17.7465733650379	-18.6943578872215	-8.45644477324913	-18.0189119165308	-12.2523040564689	-17.7605510341597	-1.55379230205305	-4.96792976429132	-5.39986124488276	-9.66734155574775	-4.40542077022466	-9.56424806278364	-19.5160539399953	-18.5202426739746	-11.8372665571901	-21.5160539399953	-18.4354667979437	-7.68751943768538	-7.46803274752434	-13.4222290579112	-17.7690629926302	-11.3347662166609	-9.8986671018542	-6.13682683904897	-11.4222290579112	-4.05700020865967	-17.7361574621684	-14.4222290579112	-8.85237344958027	-5.98968715752296	-19.1439162732725	-9.69430860334802	-11.7217893397701	-10.6148741358536	-8.04718962656429	-6.23983470450669	-19.3486714905207	-18.9310914392741	-14.4222290579112	-18.2501596051323	-8.22255671307485	-18.6943578872215	-12.8372665571901	-13.1003009630239	-18.9648879574086	-17.9716558110873	-6.72526153167693	-4.25732213123553	-11.1003009630239	-11.0299116351325	-6.12760830901959	-7.74980371593972	-10.7217893397701	-5.64250970276781	-14.4222290579112	-20.2866931162071	-13.8372665571901	-17.846702404935	-18.4212348069659	-12.6148741358536	-18.6592085149264	-8.82231621572409	-18.4392911680949	-10.1743015444676	-11.0299116351325	-11.1003009630239	-5.89670824881615	-10.6673415557477	-5.80936056062018	-17.5280572417884	-8.17430154446763	-20.1384468059394	-17.7465733650379	-21.5160539399953	-7.60844786669418	-8.04718962656429	-13.1003009630239	-18.5482424388053	-18.4443948315845	-6.84858187041789	-18.6583509692635	-6.30069554057118	-11.9627974392739	-12.8372665571901	-19.1611417266669	-5.13567129630326	-3.90013798902415	-18.6925746392851	-12.2523040564689	-15.4222290579112	-20.1384468059394	-12.8372665571901	-10.8372665571901	-9.19341036741534	-12.2523040564689	-9.64086934438656	-12.8372665571901	-7.23735371500293	-8.8986671018542	-8.91443441771252	-8.52741129460327	-20.7477062118068
np0710	-18.4462271471724	-5.82126681770277	-10.2393068051431	-5.74531796446947	-12.4092318065854	-18.6943578872215	-8.27994878964048	-10.0873037116981	-11.2075979454158	-14.1461974007517	-1.95082519334891	-10.4457576826106	-4.28201125609737	-11.0307201833317	-5.65568075198479	-12.4092318065854	-11.4092318065854	-12.9238049794152	-10.3048951467707	-9.40923180658545	-11.7311599014728	-7.89826988730807	-18.6098135874551	-8.00323944690961	-10.9762723993093	-10.9238049794152	-10.7311599014728	-5.38575465475501	-12.9238049794152	-6.17849080395854	-14.7311599014728	-12.2717282828355	-4.16653403867743	-5.00835237030326	-19.1439162732725	-13.1461974007517	-10.7769635910859	-10.8731789063452	-10.9762723993093	-3.47583621146467	-19.3486714905207	-14.1461974007517	-14.7311599014728	-12.1461974007517	-9.97627239930934	-11.6436970602225	-12.7311599014728	-12.9238049794152	-18.9648879574086	-12.2717282828355	-9.28821640562408	-6.87941086005675	-10.2393068051431	-13.7311599014728	-9.3217689653351	-7.00664604835286	-8.83634213816486	-12.4092318065854	-20.1384468059394	-20.2866931162071	-13.7311599014728	-17.846702404935	-8.27994878964048	-10.0032394469096	-6.3090951353	-8.26355435138981	-14.7311599014728	-10.2393068051431	-11.9238049794152	-12.2717282828355	-7.5071582272747	-8.09453528092916	-9.82426930586429	-7.14619740075165	-3.14995931954785	-20.1384468059394	-11.7311599014728	-7.43653915258118	-9.39130989858818	-4.669788708813	-3.60026763166618	-14.7311599014728	-13.7311599014728	-6.02725632802814	-7.94980018794815	-5.53148755663644	-15.7311599014728	-19.6192062202956	-13.7311599014728	-6.63576287868025	-5.423959092332	-14.1461974007517	-9.87317890634523	-10.2717282828355	-20.1384468059394	-11.0873037116981	-7.43653915258118	-7.35612047012588	-11.6436970602225	-11.6436970602225	-13.4092318065854	-12.0307201833317	-10.1765710497952	-11.0873037116981	-10.0307201833317	-20.7477062118068
np0711	-8.19575496127933	-5.14071359772137	-14.3656799627216	-10.2782171214713	-10.1330192059314	-18.6943578872215	-13.2281764389717	-13.8802531355514	-9.97336253994288	-9.57908360083084	-6.20883843813324	-15.687608057609	-7.53026112224616	-15.1026455568879	-5.07151874402689	-13.3656799627216	-19.5160539399953	-18.5202426739746	-10.9596876030458	-9.78071746200049	-11.6001452163587	-10.5378609381043	-9.33887990337793	-7.29529063483025	-5.70247768414211	-11.2613433029069	-9.51768305616669	-7.85471804344427	-18.129283016945	-4.20934402602729	-11.3300560529909	-12.4396805441654	-4.17486759480551	-4.16233195974188	-11.8802531355514	-10.2281764389717	-13.5176830561667	-13.5176830561667	-10.2782171214713	-4.58924693027691	-11.6001452163587	-12.7807174620005	-16.687608057609	-11.9327205554455	-12.2281764389717	-13.3656799627216	-12.5176830561667	-12.687608057609	-18.9648879574086	-17.9716558110873	-11.1330192059314	-7.10452529010607	-14.3656799627216	-14.687608057609	-8.1877621705258	-9.67638080218575	-9.84211800666463	-9.65418505607156	-11.7807174620005	-15.687608057609	-9.25297982997228	-10.0151827156375	-11.7807174620005	-9.85471804344427	-6.06007417313622	-7.41614502970463	-12.687608057609	-14.687608057609	-13.2281764389717	-15.687608057609	-11.1957549612793	-9.25297982997228	-12.7807174620005	-5.5732150027417	-0.937424488666907	-20.1384468059394	-16.687608057609	-6.31474299749642	-11.1957549612793	-15.1026455568879	-8.52773672083062	-12.7807174620005	-18.4443948315845	-5.96907518153979	-8.00461347392732	-9.50769896759407	-18.6592085149264	-13.3656799627216	-15.687608057609	-5.46662520652723	-6.93773863021216	-16.687608057609	-11.558325040664	-9.76874482033441	-13.687608057609	-11.1957549612793	-11.0728982134938	-7.7046144829147	-18.7398201567927	-13.1026455568879	-19.6192062202956	-18.4849487344682	-10.4781546919801	-13.2281764389717	-7.19575496127933	-20.7477062118068
np0712	-11.4400616782613	-5.50932434069846	-10.5655925603452	-5.7786794359016	-10.5225238384533	-11.2880585848163	-10.9661304899289	-8.82862696617899	-14.6099866797037	-12.2880585848163	-1.22324846892852	-10.2176692569249	-9.38116798920777	-13.0250241789825	-6.96252825324873	-10.6557903693168	-12.1505550610664	-11.3620591662601	-8.09428684141961	-7.52783763834978	-11.0864247236466	-8.63270675620374	-18.6098135874551	-6.4127699865936	-9.63270675620374	-12.8026317576461	-10.7030960840951	-7.10219203950496	-11.3620591662601	-6.07471130308285	-11.2176692569249	-10.4400616782613	-7.93756133773216	-5.32689832667965	-19.1439162732725	-20.1384468059394	-9.60998667970365	-13.2880585848163	-10.6557903693168	-4.29483711744735	-19.3486714905207	-10.5225238384533	-14.6099866797037	-9.77709666553891	-11.4400616782613	-13.0250241789825	-12.4400616782613	-12.6099866797037	-11.3620591662601	-10.8550991775402	-18.4545081505113	-8.24366446545784	-12.6099866797037	-11.5225238384533	-9.52252383845332	-5.63557208989813	-10.5655925603452	-9.75200568457608	-20.1384468059394	-20.2866931162071	-11.7030960840951	-10.9661304899289	-8.96613048992893	-12.1505550610664	-4.29370514795743	-9.65579036931678	-18.4392911680949	-11.8026317576461	-12.0250241789825	-12.2880585848163	-6.1485072324175	-6.13628093008424	-8.31536593081203	-5.27459632500973	-4.22304643437934	-15.6099866797037	-9.32458446084141	-5.71214122369814	-10.6557903693168	-4.2037816742848	-7.46532843687177	-11.9095469615626	-18.4443948315845	-7.02127204412139	-7.58208068313377	-5.90608310625899	-13.6099866797037	-13.0250241789825	-14.0250241789825	-4.84345777110479	-5.75511829644342	-13.2880585848163	-7.90262754762277	-8.54389748924588	-20.1384468059394	-9.42016212082364	-8.33386227442942	-9.80263175764605	-10.4807036627587	-11.4400616782613	-13.0250241789825	-8.84180235492673	-10.055397828026	-11.5225238384533	-7.97336205916001	-20.7477062118068
np0713	-12.8156198196024	-6.09017609533138	-14.6900889375185	-6.94637651091172	-13.9531233433523	-10.720462586562	-11.8156198196024	-10.6900889375185	-20.1966683970757	-9.05588291777751	-2.26155428394796	-10.9531233433523	-11.0271239247961	-18.0467296909277	-6.51516325501783	-12.8156198196024	-19.5160539399953	-18.5202426739746	-6.53527082846641	-7.98964921937742	-12.1875885969893	-8.44850295094875	-18.6098135874551	-4.43427351464461	-7.75148948218265	-11.0271239247961	-11.4676965161821	-11.0271239247961	-12.9531233433523	-7.31504950617159	-11.0271239247961	-12.1875885969893	-7.87844665705781	-7.09763190025043	-19.1439162732725	-15.2750514382397	-8.93520143535504	-14.2750514382397	-16.9520586807995	-3.03411107503157	-12.8156198196024	-14.2750514382397	-19.1027753967423	-11.2306573188812	-10.78319834191	-11.6311952484649	-13.1051264367974	-13.2750514382397	-18.9648879574086	-17.9716558110873	-18.4545081505113	-9.64569481816006	-9.98964921937742	-12.8156198196024	-7.15611036551616	-6.78319834190999	-11.3208551278528	-10.1051264367974	-20.1384468059394	-20.2866931162071	-10.8827340154609	-17.846702404935	-11.8827340154609	-11.8827340154609	-5.90763668699284	-8.45487247582448	-13.6900889375185	-12.4676965161821	-12.3681608426312	-12.6900889375185	-7.92190461274159	-8.21976900273848	-8.88273401546091	-7.05104976404156	-1.54548379839662	-16.2750514382397	-9.93520143535504	-5.66126197376709	-10.720462586562	-7.72430465285642	-7.2863667514675	-18.5482424388053	-18.4443948315845	-6.25963638585298	-8.02238600578942	-5.7214221443233	-13.4676965161821	-19.6192062202956	-11.7514894821827	-5.10700617001558	-7.18229429731982	-13.9531233433523	-7.74366997772336	-8.23065731888122	-11.6311952484649	-10.4676965161821	-6.47415153831936	-8.49369172471501	-12.8156198196024	-12.8156198196024	-15.2750514382397	-18.4849487344682	-8.46127024702263	-11.7514894821827	-7.23339228660245	-20.7477062118068
np0714	-11.1040370657859	-5.03487504127846	-10.4519603692062	-5.94272519464825	-12.9113919878435	-8.35680313616582	-8.95719567745658	-9.26753579806874	-20.1966683970757	-12.1040370657859	-1.25742734459445	-9.95719567745658	-8.95719567745658	-12.9113919878435	-5.43161172381436	-10.5894638929561	-12.1040370657859	-10.6634644743999	-7.43565855687706	-7.99252875056886	-10.6634644743999	-7.6922234673813	-18.6098135874551	-6.21095226970237	-8.82392914659312	-11.3264294871223	-11.9113919878435	-8.07850197367872	-12.3264294871223	-5.9170385509846	-11.3264294871223	-12.1040370657859	-8.38783003178645	-5.39569214955942	-13.9113919878435	-20.1384468059394	-10.0534109927159	-11.9113919878435	-11.9113919878435	-4.54944821410822	-13.3264294871223	-12.1040370657859	-19.1027753967423	-9.62598976898121	-9.70193862221451	-11.2109522697024	-11.4519603692062	-12.1040370657859	-13.9113919878435	-12.1040370657859	-14.9113919878435	-7.79245091511995	-10.7414669864011	-12.1040370657859	-8.29668214372825	-6.82924294648959	-10.6634644743999	-10.9113919878435	-20.1384468059394	-20.2866931162071	-11.3264294871223	-17.846702404935	-10.8239291465931	-11.3264294871223	-5.14652039710737	-9.66346447439987	-13.9113919878435	-10.3264294871223	-17.9066087917125	-12.3264294871223	-6.17668236761762	-5.27476736729981	-8.53635255649654	-7.38783003178645	-4.27114705162111	-20.1384468059394	-10.7414669864011	-5.75152065106507	-10.8239291465931	-4.62714623801379	-7.27476736729981	-12.5894638929561	-18.4443948315845	-7.27476736729981	-4.39077330728718	-5.63526758256922	-13.3264294871223	-12.1040370657859	-13.9113919878435	-5.26034029666453	-5.48303181513917	-11.9113919878435	-7.64460544714856	-8.55383998322537	-20.1384468059394	-8.84530279738569	-8.50200105170576	-7.79245091511995	-10.3878300317864	-10.2675357980687	-13.3264294871223	-8.06590193689908	-8.26753579806874	-10.3264294871223	-7.87796898630601	-20.7477062118068
np0715	-3.79615076620711	-3.96840975406891	-15.0690720930741	-7.23934935798805	-7.58929182904501	-18.6943578872215	-12.2617171710165	-13.484109592353	-11.8991470916318	-17.7605510341597	-4.5602869310096	-18.378167828663	-4.36949963978684	-15.0690720930741	-5.4397154729945	-9.59333866210771	-19.5160539399953	-18.5202426739746	-17.8816397677299	-21.5160539399953	-6.4728823369297	-7.60146654299111	-9.84025340257823	-11.6767546702953	-10.1383347555112	-9.59333866210771	-9.17425432976617	-7.13833475551122	-18.129283016945	-7.24252360578319	-17.7361574621684	-17.6240100514525	-6.52991328196608	-5.90542241705828	-19.1439162732725	-9.72922209018948	-14.484109592353	-15.0690720930741	-9.31418459091064	-4.90731034976943	-10.2361820789094	-18.9310914392741	-19.1027753967423	-18.2501596051323	-8.01922354362355	-9.48410959235295	-12.6096404744368	-9.96054763629594	-15.0690720930741	-17.9716558110873	-4.17690878321214	-5.82589810960116	-12.6096404744368	-11.8991470916318	-5.79877676660207	-7.4506865908155	-9.21109109794654	-17.9797712684366	-20.1384468059394	-15.0690720930741	-10.7836698742119	-17.846702404935	-9.59333866210771	-16.0690720930741	-15.0690720930741	-7.05505162275917	-18.4392911680949	-12.1621814974656	-13.2617171710165	-15.0690720930741	-8.71152008845602	-18.3976245013656	-8.0860785183798	-13.7471439981867	-1.32776312077008	-20.1384468059394	-17.7465733650379	-21.5160539399953	-9.8991470916318	-5.72699742507497	-9.00298290261634	-11.0690720930741	-11.5455101370171	-6.57922413263481	-18.6583509692635	-7.22044915264477	-14.484109592353	-9.49921648474316	-19.1611417266669	-5.07471865621525	-4.89789529542234	-18.6925746392851	-9.41086061032231	-13.0690720930741	-14.484109592353	-13.0690720930741	-12.484109592353	-8.5455101370171	-12.8991470916318	-17.9716558110873	-13.2617171710165	-18.4849487344682	-9.10328780841202	-10.6096404744368	-7.51448324139647	-20.7477062118068
np0716	-18.4462271471724	-5.29297854567073	-17.9648879574086	-1.00809074829401	-17.7465733650379	-18.6943578872215	-9.32891108628099	-18.0189119165308	-20.1966683970757	-17.7605510341597	-3.58154253294594	-18.378167828663	-7.66195521336252	-18.0467296909277	-4.63628029135066	-17.5323711460796	-19.5160539399953	-18.5202426739746	-17.8816397677299	-21.5160539399953	-18.4354667979437	-17.6592085149264	-18.6098135874551	-18.3574918681627	-17.7690629926302	-13.5768385997246	-6.15898608483867	-17.2501596051323	-18.129283016945	-7.58437227240998	-17.7361574621684	-17.6240100514525	-3.22332416177938	-7.32259731234878	-19.1439162732725	-20.1384468059394	-17.9865309296644	-13.1618011004457	-13.5768385997246	-3.84438848668086	-19.3486714905207	-18.9310914392741	-8.3936167756688	-18.2501596051323	-5.754533336201	-18.6943578872215	-18.4819570601872	-18.6943578872215	-9.01205398094105	-17.9716558110873	-18.4545081505113	-9.40691359828226	-6.93298240994985	-18.0315827535454	-6.61876928019049	-7.3936167756688	-7.03767978861654	-17.9797712684366	-12.5768385997246	-20.2866931162071	-18.3731795273724	-17.846702404935	-18.4212348069659	-10.9138735870021	-18.6592085149264	-18.2501596051323	-18.4392911680949	-17.786116445496	-10.1618011004457	-7.01714285761384	-14.1618011004457	-18.3976245013656	-10.4613613823046	-17.5280572417884	-18.6592085149264	-20.1384468059394	-17.7465733650379	-21.5160539399953	-12.3544461783881	-4.85687943086405	-13.1618011004457	-18.5482424388053	-18.4443948315845	-7.54709125633052	-18.6583509692635	-5.85346207030632	-18.6592085149264	-13.5768385997246	-10.6382391443887	-14.1618011004457	-17.7069815832335	-18.6925746392851	-18.2501596051323	-18.129283016945	-13.1618011004457	-14.1618011004457	-5.94748197964496	-9.25491050483721	-18.7398201567927	-17.9716558110873	-19.6192062202956	-18.4849487344682	-18.2303863935709	-18.1166993110972	-9.32891108628099	-20.7477062118068
np0717	-9.88201522690379	-5.15896381186233	-9.08945730677427	-5.60988536513458	-9.76653800948385	-8.43198230626874	-10.3318181443433	-9.45415368726736	-20.1966683970757	-14.2743326496826	-1.20150918482591	-9.83138915383382	-9.11951454063045	-12.2299385303241	-6.53455203990929	-11.0455139591867	-12.2743326496826	-10.5738929315415	-8.49625552014719	-7.1815755087627	-11.2519648366541	-8.32596541809787	-14.9524045547952	-6.98777488807459	-9.0169448069899	-10.4288425987382	-10.9167806450645	-7.04071297292285	-11.4929729361579	-6.24919308740404	-12.416351654555	-10.9889304308203	-7.52781832854409	-5.59441277116413	-15.6893701489614	-20.1384468059394	-10.8313891538338	-11.9524045547952	-9.56008713201643	-4.58171714798797	-19.3486714905207	-12.6304764599078	-14.6893701489614	-8.93448264679793	-10.2970527261826	-11.3201363392957	-13.026405136239	-12.6893701489614	-12.5194451475191	-10.8992932183356	-10.9524045547952	-8.28564796291039	-12.5738929315415	-13.367442054074	-10.2409096481451	-5.59441277116413	-10.6449760296029	-11.9524045547952	-20.1384468059394	-16.2743326496826	-12.3201363392957	-12.1044076482402	-10.2190502141814	-12.1044076482402	-4.62103970429974	-9.32596541809787	-13.5738929315415	-10.9705519015054	-11.2743326496826	-12.026405136239	-5.76901729354631	-5.99472206863007	-7.74100291737672	-4.48439152129164	-4.57280958310812	-20.1384468059394	-11.4929729361579	-6.5626656761182	-10.5194451475191	-4.43867695884275	-7.51777632715846	-12.7507706936255	-13.6893701489614	-7.4335547260875	-6.61522868620889	-5.50532132858554	-12.9524045547952	-12.4669777276249	-15.2743326496826	-4.79026502725035	-5.79859921871615	-12.5738929315415	-8.20824345922478	-9.08945730677427	-17.2743326496826	-8.88631536433742	-9.17104484127053	-9.36744205407403	-10.6893701489614	-10.6596228055673	-12.1450496327376	-9.02640513623897	-9.63047645990783	-10.8649417135448	-8.18422023001826	-20.7477062118068
np0718	-12.7589403117274	-5.15325503241015	-9.58901531028507	-5.73164862005964	-10.1739778110062	-10.6809377997261	-9.86277612271192	-7.30315647010523	-20.1966683970757	-15.9288653131697	-1.69083383586861	-9.2706538304179	-8.71941194754074	-12.4694336945324	-5.77278223688101	-11.9288653131697	-13.1215103911121	-9.53654789039093	-7.04012206427143	-6.41316547488565	-11.285009123395	-8.05234836660469	-18.6098135874551	-6.07243978454416	-9.2706538304179	-11.4053033571127	-11.6809377997261	-6.11990113825043	-10.6069372182823	-5.28591108968936	-11.4694336945324	-9.99812797560681	-7.19415569294385	-5.31507584869711	-15.9288653131697	-15.9288653131697	-10.8414024719194	-10.9746690027828	-9.21461979550357	-3.35972173662463	-14.9288653131697	-11.6809377997261	-14.9288653131697	-9.21461979550357	-10.7194119475407	-10.8414024719194	-13.3439028124485	-12.9288653131697	-12.7589403117274	-12.2284255950286	-11.8414024719194	-7.95732175921892	-10.9746690027828	-11.9288653131697	-9.21461979550357	-6.0070243760952	-10.9746690027828	-11.8414024719194	-20.1384468059394	-20.2866931162071	-12.9288653131697	-17.846702404935	-7.84140247191935	-10.9288653131697	-4.46075042679159	-8.86277612271192	-18.4392911680949	-10.1215103911121	-10.8844711938112	-12.6069372182823	-5.77531328146158	-5.57241334294794	-7.29950869309008	-4.78229663742891	-3.66266440067073	-20.1384468059394	-10.6069372182823	-6.03404754986175	-10.43701221684	-5.37044459990103	-7.2706538304179	-13.6069372182823	-14.9288653131697	-7.35900970483874	-8.16068098839277	-7.00405280956391	-13.6069372182823	-12.3439028124485	-13.1215103911121	-4.75831427785299	-5.56801822899003	-14.9288653131697	-7.47353809286513	-9.60693721828233	-14.9288653131697	-8.65274090789545	-7.421070672971	-7.96886338110161	-11.0708843180421	-10.7194119475407	-11.5365478903909	-9.13444944681959	-9.29950869309008	-10.285009123395	-7.91205702548314	-20.7477062118068
np0719	-12.2507425290506	-4.85199883711245	-9.00281501560705	-5.19681664751953	-10.5503028109095	-8.696153677373	-8.40525247810626	-12.443387606993	-20.1966683970757	-14.2507425290506	-1.77222568137419	-9.39276153392307	-8.91089252616601	-11.6657800283295	-5.00281501560705	-10.9288144341633	-12.6657800283295	-11.0028150156071	-6.29945781408367	-9.12145951210567	-18.4354667979437	-7.23393424136409	-18.6098135874551	-5.10991275827764	-9.696153677373	-10.1214595121057	-11.9288144341633	-9.32000519148775	-11.443387606993	-5.50422820791218	-12.9288144341633	-10.2965462186638	-7.39899348763458	-5.24231390698006	-19.1439162732725	-20.1384468059394	-9.89319052443255	-11.443387606993	-11.5503028109095	-4.09845768674406	-15.2507425290506	-18.9310914392741	-19.1027753967423	-11.3438519334421	-9.20634840969219	-9.60688633927592	-11.0808175276083	-12.0808175276083	-14.2507425290506	-12.443387606993	-15.2507425290506	-8.91089252616601	-9.696153677373	-13.2507425290506	-8.65082968686351	-6.54338339696976	-10.2965462186638	-11.7913109104133	-20.1384468059394	-20.2866931162071	-12.443387606993	-11.3438519334421	-12.6657800283295	-11.6657800283295	-5.22283653248075	-7.81611430141391	-18.4392911680949	-9.34385193344212	-10.5503028109095	-18.3552564508737	-6.24231390698006	-6.92881443416328	-8.59253104629884	-7.34987572106989	-2.43796355742298	-20.1384468059394	-12.9288144341633	-7.4369613378336	-10.1214595121057	-5.24231390698006	-5.2634785169781	-18.5482424388053	-18.4443948315845	-6.21731952751319	-6.64711618406445	-6.03642340824987	-12.6657800283295	-12.443387606993	-19.1611417266669	-6.15798538813079	-6.8887987553154	-12.9288144341633	-8.23951527362738	-8.77500909808424	-20.1384468059394	-8.59253104629884	-7.15271044609011	-6.1632796878003	-10.7913109104133	-10.6657800283295	-12.6657800283295	-9.27346260555072	-8.75888943272096	-9.29654621866376	-8.4178525148859	-14.2507425290506
np0720	-18.4462271471724	-7.81862535707594	-9.12118812709637	-5.36274280551971	-12.0280787227049	-18.6943578872215	-9.3276390045638	-9.22072380064728	-20.1966683970757	-17.7605510341597	-2.45159437590804	-10.7061506278175	-7.30015826814169	-11.4431162219837	-5.09144078370232	-17.5323711460796	-12.0280787227049	-18.5202426739746	-7.27319122054142	-21.5160539399953	-11.0280787227049	-7.00571090967643	-7.19518870854015	-5.45064989466914	-10.2207238006473	-13.0280787227049	-9.22072380064728	-7.81862535707594	-13.0280787227049	-5.65303929135796	-12.0280787227049	-13.0280787227049	-6.72429797452778	-6.44311622198373	-8.56864710406759	-9.70615062781753	-6.89879570575992	-18.3791414185299	-10.7061506278175	-4.0709766811426	-19.3486714905207	-18.9310914392741	-19.1027753967423	-18.2501596051323	-10.4431162219837	-10.7061506278175	-18.4819570601872	-18.6943578872215	-18.9648879574086	-17.9716558110873	-5.82840637786852	-7.70615062781753	-9.44311622198373	-12.0280787227049	-6.91955426592672	-6.34157819552167	-11.4431162219837	-10.4431162219837	-9.85815372126257	-20.2866931162071	-12.0280787227049	-17.846702404935	-7.7801512092613	-9.85815372126257	-6.48891991159686	-8.17009772757732	-13.0280787227049	-12.0280787227049	-12.0280787227049	-18.3552564508737	-8.02807872270489	-5.19518870854015	-6.53622562637521	-6.38422253293016	-3.08556421736565	-20.1384468059394	-7.63576129992613	-2.55133251876542	-9.70615062781753	-6.98368460334643	-5.45822311437394	-18.5482424388053	-18.4443948315845	-5.96198953224711	-18.6583509692635	-7.89879570575992	-18.6592085149264	-19.6192062202956	-13.0280787227049	-4.93004663974436	-5.75195431743065	-18.6925746392851	-6.89879570575992	-11.4431162219837	-20.1384468059394	-18.4819570601872	-5.20153023541397	-7.56864710406759	-18.7398201567927	-17.9716558110873	-19.6192062202956	-7.7801512092613	-10.0280787227049	-18.1166993110972	-6.15771400312148	-11.0280787227049
np0721	-18.4462271471724	-5.32702406523779	-9.48914647848391	-4.15640378906352	-11.0881841644168	-18.6943578872215	-9.8357970027825	-18.0189119165308	-11.0881841644168	-17.7605510341597	-2.191406580437	-8.98582244678711	-7.57945724952271	-13.0057220042248	-5.79410405448254	-12.1756470056671	-11.8537189107798	-7.69586674163802	-6.42745415607766	-21.5160539399953	-8.69183122840287	-7.41077541493103	-14.1756470056671	-6.31922147704159	-9.68379390933745	-10.3427569915024	-10.5032216636956	-6.84921751854482	-18.129283016945	-5.98705815995978	-11.0057220042248	-11.0463639887222	-6.84697207833918	-5.34354815962799	-19.1439162732725	-20.1384468059394	-6.71826612659459	-13.0057220042248	-11.0463639887222	-4.04154160526531	-14.590684504946	-13.3682920836095	-14.1756470056671	-11.9277194922235	-10.6210581539895	-9.8357970027825	-12.475207287526	-16.1756470056671	-18.9648879574086	-17.9716558110873	-18.4545081505113	-10.2687564100586	-8.62105815398949	-13.0057220042248	-8.7410187780304	-8.08288986474727	-7.2012324158616	-12.475207287526	-20.1384468059394	-20.2866931162071	-12.0881841644168	-17.846702404935	-11.590684504946	-13.3682920836095	-6.00948392302101	-8.56831669191751	-18.4392911680949	-8.64426554515081	-12.7162153870298	-11.0057220042248	-6.97597466083076	-9.33015695472275	-5.70600518842761	-5.45283947449758	-2.24389378319527	-20.1384468059394	-11.1312528863087	-5.55085154980689	-9.59068450494597	-5.14429040941142	-12.590684504946	-13.3682920836095	-14.590684504946	-6.93724226634205	-18.6583509692635	-6.71008060085773	-14.1756470056671	-19.6192062202956	-19.1611417266669	-6.43586639589386	-6.54811312119433	-12.2687564100586	-8.65994716738308	-13.0057220042248	-20.1384468059394	-10.2449096681042	-6.58505995575209	-6.47694233889678	-18.7398201567927	-13.0057220042248	-15.1756470056671	-12.8537189107798	-11.7833295828884	-10.2930039563053	-3.6515950869493	-13.3682920836095
