feature	Acidaminococcus	Agathobacter	Akkermansia	Alistipes	Allisonella	Anaeroplasma	Anaerostipes	Asteroleplasma	Bacillus	Bacteroidales_RF16_group	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Butyricicoccus	Butyricimonas	Butyrivibrio	CAG.352	CAG.873	Catenibacterium	Christensenellaceae_R.7_group	Citrobacter	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Colidextribacter	Collinsella	Coprobacter	Coprococcus	Defluviitaleaceae_UCG.011	Desulfovibrio	Dialister	Dorea	Enterobacter	Enterococcus	Erysipelatoclostridiaceae	Erysipelotrichaceae_UCG.003	Escherichia.Shigella	Faecalibacterium	Family_XIII_AD3011_group	Family_XIII_UCG.001	Flavonifractor	Fournierella	Fusicatenibacter	Holdemanella	Incertae_Sedis	Intestinibacter	Intestinimonas	Klebsiella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Lactobacillus	Lactococcus	Marvinbryantia	Megasphaera	Methanobrevibacter	Monoglobus	Muribaculaceae	NK4A214_group	Negativibacillus	Odoribacter	Oscillibacter	Oscillospira	Parabacteroides	Paraprevotella	Parasutterella	Phascolarctobacterium	Prevotella	Prevotellaceae_NK3B31_group	RF39	Rikenellaceae_RC9_gut_group	Romboutsia	Roseburia	Ruminococcus	Slackia	Streptococcus	Subdoligranulum	Succinivibrio	Sutterella	Terrisporobacter	Turicibacter	Tyzzerella	UCG.002	UCG.003	UCG.004	UCG.005	UCG.010	Weissella	X.Eubacterium._coprostanoligenes_group	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._siraeum_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._torques_group	uncultured	vadinBE97
np0724	-18.4462271471724	-4.02521167923945	-12.4310622576719	-6.32253780089373	-8.13338170903122	-18.6943578872215	-7.98260175685561	-18.0189119165308	-19.1439162732725	-17.7604210873886	-4.09939883618182	-7.74923821769816	-1.03829764012161	-14.0160247583931	-5.89449124105303	-10.5565931397558	-19.5160539399953	-18.5202426739746	-17.8816397677299	-21.5160539399953	-18.4354667979437	-10.4310622576719	-18.6095178401463	-12.4310622576719	-17.6943578872215	-10.0160247583931	-10.6940966635057	-3.09753416610075	-18.129283016945	-6.73062253953081	-17.7361574621684	-17.6240100514525	-9.03874483489314	-6.68063440369913	-19.1439162732725	-17.8543286673737	-17.9865309296644	-14.0160247583931	-12.6940966635057	-5.89968079715559	-17.431970894603	-18.9310914392741	-15.0160247583931	-17.6755849574782	-5.98260175685561	-18.6943578872215	-18.4819570601872	-10.8460997569507	-18.9648879574086	-18.4544358573167	-9.49246280233605	-7.4310622576719	-11.6940966635057	-12.0160247583931	-8.44616915006211	-10.1091341627845	-17.9797712684366	-3.29834833532666	-19.1611220392346	-17.9797712684366	-17.846702404935	-18.4212348069659	-9.4310622576719	-18.6592085149264	-8.38666813831345	-18.4392911680949	-9.2346650448684	-12.2086698363355	-15.0160247583931	-8.88674174144809	-16.646333693381	-7.88674174144809	-12.0160247583931	-18.6592085149264	-18.6592085149264	-12.6940966635057	-21.5160539399953	-10.6237073356143	-7.90750030161489	-6.18313474422832	-18.5482424388053	-11.1091341627845	-6.31558504025197	-18.6583509692635	-14.0160247583931	-12.0160247583931	-13.0160247583931	-19.1611220392346	-8.60663382225536	-9.84609975695075	-11.6940966635057	-10.315585040252	-18.129283016945	-8.08528742083017	-9.37216856861833	-9.08528742083017	-8.55659313975576	-18.7398201567927	-9.6237073356143	-12.0160247583931	-11.5565931397558	-11.1091341627845	-10.2611372562296	-9.37216856861833	-18.4668093519586
np0725	-18.4462271471724	-8.0463799352823	-9.94781610079871	-3.67081387679286	-17.4392911680949	-7.81155041070763	-10.0610267112467	-6.89765942582655	-19.1439162732725	-17.7604210873886	-0.939651781200404	-7.96149103769578	-7.91418532291743	-11.7688459597534	-5.79921960879691	-11.0907740546408	-19.5160539399953	-18.5202426739746	-6.1404611787411	-21.5160539399953	-12.6757365553619	-8.20000312439551	-18.6095178401463	-9.03188036558718	-10.0610267112467	-10.1838834590322	-11.5882737141116	-9.63134243600345	-12.6757365553619	-5.93090271786236	-14.6757365553619	-8.27485711907972	-8.13657774425388	-5.75092405175613	-19.1439162732725	-8.66450929993865	-17.9865309296644	-12.3538084604745	-9.84284654119717	-4.05918771158292	-13.0907740546408	-18.9310914392741	-10.2163049367246	-17.6755849574782	-10.6757365553619	-18.6943578872215	-18.4819570601872	-11.5058115539196	-12.5058115539196	-15.6757365553619	-8.35380846047454	-7.2663456192242	-18.0315827535454	-8.85555759294672	-6.5567954826384	-10.2163049367246	-11.5882737141116	-8.76884595975339	-19.1611220392346	-11.9752968372208	-17.846702404935	-18.4212348069659	-10.7688459597534	-7.00685157109566	-8.46628318973296	-18.4392911680949	-9.30069712401498	-12.3538084604745	-12.2163049367246	-6.94441752433684	-6.34034620066798	-8.74499921779902	-7.23694470278365	-11.5882737141116	-12.5058115539196	-17.687608057609	-7.42780904191832	-10.466283189733	-6.43494522319995	-4.48900326623304	-18.5482424388053	-13.0907740546408	-6.92084905319844	-18.6583509692635	-4.79691927074768	-12.5058115539196	-12.0907740546408	-12.2163049367246	-5.95122270224196	-6.51838961999906	-14.0907740546408	-8.11349413114083	-10.4278090419183	-15.6757365553619	-11.4278090419183	-6.65336874233345	-9.81775556023434	-18.7398201567927	-12.6757365553619	-19.6192062202956	-10.9752968372208	-10.3181845507438	-11.8683816333043	-8.56721209858374	-18.4668093519586
np0726	-18.4462271471724	-8.27413562374268	-10.9491303253263	-7.637072474463	-17.4392911680949	-18.6943578872215	-10.2792789270186	-18.0189119165308	-12.9491303253263	-17.7604210873886	-2.33726719047378	-10.8849999879066	-5.84822910975116	-18.0467296909277	-5.84536567174687	-12.601207021906	-19.5160539399953	-13.4085619439636	-6.48969870668901	-21.5160539399953	-18.4354667979437	-5.45145990240132	-7.48078398188126	-7.1845602697655	-10.5016713483551	-9.52591889460176	-12.16063443052	-8.5320449973986	-18.129283016945	-7.49567260773364	-11.16063443052	-17.6240100514525	-10.5259188946018	-5.24869060718521	-8.46604743862436	-10.3861941309351	-10.1991085783347	-14.0866338490762	-10.2792789270186	-5.58121923972949	-17.431970894603	-14.4085619439636	-19.1027753967423	-10.7081222258225	-13.8235994432424	-10.5016713483551	-18.4819570601872	-12.0866338490762	-14.8235994432424	-12.5016713483551	-7.84631951974253	-11.550580948836	-13.601207021906	-9.31052986100308	-2.27670498335481	-16.4085619439636	-10.8849999879066	-2.42922607129822	-6.09567898867925	-14.0866338490762	-17.846702404935	-4.1770407330879	-12.8235994432424	-8.23863694252129	-7.38065594739372	-12.601207021906	-12.2386369425213	-12.2386369425213	-11.6536744418001	-9.82359944324245	-12.5016713483551	-9.1047811957865	-7.62392709840608	-5.87134354342501	-18.6592085149264	-10.9491303253263	-8.36416782460515	-9.66709495756246	-6.71681842479233	-10.6806414894004	-12.16063443052	-18.1477514775078	-4.73657867187174	-18.6583509692635	-8.76470575418888	-13.0866338490762	-11.16063443052	-19.1611220392346	-4.96769277635273	-8.42556836926929	-16.4085619439636	-7.67724291293854	-12.7081222258225	-19.0272850912691	-18.4819570601872	-7.91670884763393	-8.23363626146292	-16.4085619439636	-12.3210991027133	-19.6192062202956	-10.1797432534677	-12.5016713483551	-12.2386369425213	-4.80539926442922	-18.4668093519586
np0727	-18.4462271471724	-6.81732631973133	-10.3027531469016	-6.51615678501077	-11.6246812417889	-18.6943578872215	-7.95225589981744	-9.92424152364784	-9.62468124178894	-17.7604210873886	-3.10898140350489	-11.6246812417889	-6.31179828650458	-13.6246812417889	-5.70581800451434	-13.6246812417889	-19.5160539399953	-13.6246812417889	-7.58028712243048	-21.5160539399953	-8.98082505201421	-6.99532462170933	-6.09329978127262	-5.29376436367432	-11.6246812417889	-18.3791414185299	-9.71779064618042	-6.96646975903714	-18.129283016945	-6.05482563345799	-11.6246812417889	-11.6246812417889	-5.18173774594021	-6.23236381901018	-13.6246812417889	-13.6246812417889	-7.51615678501077	-10.0397187410678	-11.3027531469016	-4.08940586516813	-17.431970894603	-12.0397187410678	-19.1027753967423	-17.6755849574782	-9.92424152364784	-8.49539822484397	-13.6246812417889	-18.6943578872215	-18.9648879574086	-8.67048493140206	-6.85649691701201	-9.62468124178894	-18.0315827535454	-6.43485668290892	-7.51615678501077	-10.8173263197313	-10.0397187410678	-11.0397187410678	-19.1611220392346	-12.6246812417889	-17.846702404935	-5.72986347848099	-10.1652496231516	-6.84332152826428	-9.37675372834535	-18.4392911680949	-17.786116445496	-13.6246812417889	-13.6246812417889	-9.5372184005386	-4.77293220037288	-7.03971874106778	-7.32090049361183	-2.01642641981103	-18.6592085149264	-8.49539822484397	-3.01827602909115	-10.6246812417889	-6.83026537543883	-4.88658898216844	-18.5482424388053	-18.1477514775078	-5.97362955061001	-18.6583509692635	-7.92424152364784	-18.6592085149264	-19.6192062202956	-19.1611220392346	-5.0700923901113	-5.67048493140206	-12.0397187410678	-8.58028712243048	-10.3027531469016	-19.0272850912691	-18.4819570601872	-6.09329978127262	-8.30275314690157	-18.7398201567927	-17.786116445496	-19.6192062202956	-7.05482563345799	-10.4547562403466	-12.6246812417889	-7.86979373962547	-18.4668093519586
np0729	-18.4462271471724	-6.64950801975439	-17.9648879574086	-10.2210500047132	-10.5836200840979	-18.6943578872215	-18.3552564508737	-18.0189119165308	-19.1439162732725	-17.7604210873886	-4.0444612729899	-16.8818468512374	-11.3909750061555	-18.0467296909277	-6.57079604374035	-17.5323711460796	-19.5160539399953	-18.5202426739746	-9.80601250543438	-10.2210500047132	-18.4354667979437	-9.30351216490519	-18.6095178401463	-5.69053528801444	-9.58362008409793	-13.3909750061555	-17.0009682812804	-11.3909750061555	-18.129283016945	-5.8440805462679	-9.80601250543438	-17.6240100514525	-7.8363861544779	-6.36860719312708	-19.1439162732725	-17.8543286673737	-17.9865309296644	-18.3791414185299	-16.8252817996473	-2.68707143271087	-12.3909750061555	-18.9310914392741	-19.1027753967423	-17.6755849574782	-16.2990291016585	-11.0690469112682	-18.4819570601872	-18.6943578872215	-18.9648879574086	-18.4544358573167	-6.54548495521116	-6.82111939782459	-18.0315827535454	-5.99009556987335	-8.74711881638081	-17.4491002709378	-17.9797712684366	-9.80601250543438	-19.1611220392346	-11.0690469112682	-17.846702404935	-18.4212348069659	-11.8060125054344	-7.48408441054702	-8.99865758337677	-18.4392911680949	-17.786116445496	-12.3909750061555	-18.3552564508737	-10.8060125054344	-11.3909750061555	-9.48408441054702	-7.01593557480861	-1.05586383773067	-18.6592085149264	-17.687608057609	-5.11020423602493	-11.8060125054344	-16.7398201567927	-7.74711881638081	-11.8060125054344	-18.1477514775078	-4.97312249126964	-9.22105000471322	-6.8363861544779	-18.6592085149264	-19.6192062202956	-12.3909750061555	-4.90715922889128	-6.08719425797843	-18.6924724781975	-11.3909750061555	-9.39097500615553	-19.0272850912691	-10.0690469112682	-6.48408441054702	-6.70447447897232	-18.7398201567927	-17.786116445496	-19.6192062202956	-18.4849487344682	-7.80601250543438	-18.1166993110972	-6.57079604374035	-18.4668093519586
np0731	-11.2167390472311	-4.34388262574867	-8.74702864181955	-5.22537644429171	-12.3001550554187	-9.32178507139024	-9.84698242725308	-11.1075099774763	-10.3526224753128	-13.6050096369471	-1.30270671591882	-10.0486162884227	-9.1037578426152	-11.9111127646728	-5.73863979605218	-11.3349204735794	-12.8851175561399	-11.7151925546975	-6.96030505253407	-8.70947890350315	-10.1455780183098	-8.40938412517346	-18.6095178401463	-5.5017218285351	-10.1000154409294	-10.670104665169	-11.4256859375026	-8.29159304191527	-11.7382761678106	-5.95311377076406	-12.4070702593352	-10.8098294288356	-7.78859063246128	-5.94974200167828	-15.3705443833101	-12.8344914830699	-10.9242881534205	-11.6924724781975	-10.9920327600564	-4.80772957461776	-17.431970894603	-15.1075099774763	-15.6924724781975	-11.7855818825889	-9.39326445981018	-11.2330408595602	-12.8344914830699	-12.3705443833101	-14.1075099774763	-13.7855818825889	-8.90456991880603	-10.6263832877397	-12.3001550554187	-9.28308154205976	-7.55420067802524	-9.90456991880603	-11.8098294288356	-15.3705443833101	-19.1611220392346	-12.5631894612525	-12.4445449647539	-11.0925596360103	-11.6050096369471	-4.1609691735832	-8.58918466978544	-14.5225474767551	-10.6263832877397	-12.0777626340822	-12.5631894612525	-5.99898552069813	-5.37110804615801	-8.38413344805805	-6.890764119281	-3.08757182105151	-18.6592085149264	-12.4070702593352	-6.84698242725308	-10.5427253586928	-6.0143125206547	-5.48271452161607	-14.3705443833101	-15.6924724781975	-7.34153329665103	-6.67636063997695	-5.94679815419532	-13.3001550554187	-12.937584976034	-16.6924724781975	-6.26778128668451	-5.93383284117288	-17.6924724781975	-9.53260114141907	-9.2958676970156	-19.0272850912691	-9.54781423536558	-7.55548136611723	-8.8251937384878	-11.1226168698665	-11.2006193818678	-12.3001550554187	-8.2371452578929	-9.58918466978544	-10.7499579728582	-8.89805661184735	-18.4668093519586
np0732	-13.9753500305209	-6.75540711656674	-13.9753500305209	-7.34366366420887	-13.761225225168	-18.6943578872215	-6.48189482959469	-11.2704780660645	-14.7123156246871	-17.7604210873886	-4.05630795783821	-10.4000376998334	-10.6362126456013	-13.5748121009371	-4.21439727497501	-10.1597746016583	-16.6192062202956	-12.6884688827327	-6.24579726006689	-21.5160539399953	-5.78611848187358	-8.46945910079091	-18.6095178401463	-5.80022468086314	-11.8912857657324	-13.3338040014333	-10.6766917149563	-9.7396229706828	-12.9467808783241	-6.8042232838688	-17.7361574621684	-14.1597746016583	-6.66500990990871	-6.68183240010344	-19.1439162732725	-12.5106817635174	-10.9397261207901	-13.1597746016583	-11.2441667889487	-3.1934985729566	-13.4899232033506	-14.0342437195744	-15.811851298238	-13.0342437195744	-6.95120768462306	-18.6943578872215	-14.7123156246871	-12.2972781254082	-16.6192062202956	-9.87437238279604	-8.13841601919977	-13.2268887975168	-12.3338040014333	-4.83354941886839	-7.97264751014104	-9.9362116366139	-11.6419262967957	-16.0342437195744	-14.2268887975168	-10.0044963761804	-17.846702404935	-13.371278706852	-15.0342437195744	-9.371278706852	-7.52578865590763	-15.1597746016583	-11.2972781254082	-13.2972781254082	-13.9753500305209	-7.27602050484771	-6.29277673317328	-8.89128576573239	-9.55581113900708	-0.97445566780588	-7.99532473028213	-15.4492812188533	-21.5160539399953	-13.5748121009371	-9.57754706865837	-6.28688989009637	-18.5482424388053	-16.6192062202956	-7.13136618647254	-18.6583509692635	-7.47837644952259	-17.0342437195744	-18.6192062202956	-17.0342437195744	-5.65884221141775	-7.92484833307414	-18.6924724781975	-9.82154469444183	-9.246341160183	-19.0272850912691	-10.4392971302807	-11.6192062202956	-7.81992459877366	-17.0342437195744	-10.0684594349123	-18.6192062202956	-12.8643187181321	-9.25507156528754	-11.811851298238	-8.55177185953906	-18.4668093519586
np0738	-13.2836878351425	-5.96304843622366	-17.9648879574086	-8.70733846472601	-12.0910427572001	-18.6943578872215	-12.5060802564789	-16.0910427572001	-14.5060802564789	-17.7604210873886	-4.49718481834183	-13.5060802564789	-11.5060802564789	-18.0467296909277	-6.23461722857453	-17.5323711460796	-19.5160539399953	-15.0910427572001	-5.78270372706065	-21.5160539399953	-12.2836878351425	-9.36312230263686	-18.6095178401463	-7.57140650435684	-13.2836878351425	-14.0910427572001	-13.7691146623127	-10.5991896608704	-15.0910427572001	-7.96692144537087	-17.7361574621684	-17.6240100514525	-7.11662816739453	-7.35295049757957	-19.1439162732725	-12.6316111385628	-12.5060802564789	-18.3791414185299	-10.2083997078382	-5.54318425114164	-17.431970894603	-14.5060802564789	-19.1027753967423	-13.0910427572001	-10.8815893915711	-18.6943578872215	-18.4819570601872	-14.5060802564789	-18.9648879574086	-13.0910427572001	-8.03576032169887	-14.0910427572001	-14.0910427572001	-7.99301067423953	-7.24869241378625	-8.78726200902295	-17.9797712684366	-12.2836878351425	-14.0910427572001	-12.0910427572001	-17.846702404935	-18.4212348069659	-16.0910427572001	-9.82425621650516	-9.0798155017768	-18.4392911680949	-12.390603039059	-16.0910427572001	-16.0910427572001	-8.7691146623127	-5.54801093694482	-9.80564053833781	-11.5060802564789	-0.434841377005504	-7.0303468255125	-17.687608057609	-21.5160539399953	-17.0733884685424	-7.75119275431543	-4.5056107056071	-18.5482424388053	-18.1477514775078	-9.49112991501293	-18.6583509692635	-9.02495356674229	-18.6592085149264	-19.6192062202956	-19.1611220392346	-7.82894791182988	-9.14852825186082	-18.6924724781975	-11.3361552550366	-9.82425621650516	-19.0272850912691	-18.4819570601872	-12.0910427572001	-9.49112991501293	-18.7398201567927	-11.6987253344213	-19.6192062202956	-11.8431152437565	-12.9211177557577	-13.7691146623127	-9.64809926135133	-18.4668093519586
np0741	-18.4462271471724	-10.8488678362771	-12.9939181690804	-3.04235323753663	-17.4392911680949	-17.6943578872215	-9.84886783627708	-18.0189119165308	-12.939470385058	-17.7604210873886	-0.644403010981522	-8.35673598522894	-12.939470385058	-11.9939181690804	-6.25712598618197	-15.1093953865003	-11.671990074193	-18.5202426739746	-17.8816397677299	-21.5160539399953	-18.4354667979437	-15.3724297923341	-10.7518433818822	-17.7069815832335	-16.6943578872215	-14.8870029651638	-15.1093953865003	-13.0505016974467	-11.2514143913727	-11.5446107677168	-17.7361574621684	-17.6240100514525	-4.58142974536634	-11.671990074193	-19.1439162732725	-12.2349262685842	-17.9865309296644	-14.8870029651638	-10.9129981736968	-11.0361464044697	-17.431970894603	-18.9310914392741	-7.64043200569035	-17.6755849574782	-13.6068950459711	-17.6943578872215	-16.1093953865003	-17.6943578872215	-15.6943578872215	-9.99391816908036	-7.16785864808489	-10.3905771390443	-18.0315827535454	-17.5280572417884	-13.7874672916129	-17.4491002709378	-17.9797712684366	-8.19650605027033	-19.1611220392346	-17.9797712684366	-17.846702404935	-18.4212348069659	-11.649963767863	-18.6592085149264	-8.98011236955533	-18.4392911680949	-10.3106535947474	-7.18458288289451	-12.5650748702765	-7.50206507275068	-12.02193254525	-12.6943578872215	-15.3724297923341	-14.1093953865003	-18.6592085149264	-17.687608057609	-21.5160539399953	-12.4464303737779	-5.05841308843273	-11.5045333283414	-18.5482424388053	-16.1093953865003	-11.3193184558745	-18.6583509692635	-17.4491002709378	-18.6592085149264	-19.6192062202956	-19.1611220392346	-13.1707959311644	-6.03793302394367	-15.3724297923341	-8.4971411941114	-18.129283016945	-19.0272850912691	-14.3724297923341	-14.1093953865003	-10.6831306317982	-18.7398201567927	-15.1093953865003	-17.6943578872215	-8.64450933777089	-16.7803347081239	-16.6943578872215	-3.48057015979596	-18.4668093519586
np0742	-8.40622111366774	-5.17623707977983	-17.9648879574086	-5.41238209829441	-10.1838286923313	-14.1286871381388	-7.36580684522183	-12.9911836143889	-19.1439162732725	-17.7604210873886	-1.41491400867886	-10.2411618673972	-8.50224800144152	-12.6432603109686	-6.82490638996173	-9.66925551950153	-19.5160539399953	-12.5437246374177	-12.1286871381388	-21.5160539399953	-9.26079067414618	-9.20268771958261	-18.6095178401463	-7.06259794768106	-12.2026877195826	-11.6432603109686	-9.63043627061101	-7.70914824662505	-15.4506152330262	-5.58102138978541	-17.7361574621684	-13.6432603109686	-8.73636971536007	-5.92020889592713	-19.1439162732725	-9.89602638134856	-17.9865309296644	-12.4506152330262	-13.6432603109686	-2.62794482689285	-12.6432603109686	-13.2806902315839	-13.2806902315839	-8.36846619167232	-10.6432603109686	-11.7501755148851	-18.4819570601872	-13.865652732305	-14.1286871381388	-14.865652732305	-6.98913578574004	-10.6177252188615	-14.1286871381388	-10.0076717371775	-7.12868713813883	-9.26079067414618	-11.865652732305	-10.3845260425684	-19.1611220392346	-11.9270532769692	-17.846702404935	-11.2806902315839	-8.84328491927658	-5.95176602649447	-5.47119003769472	-12.1286871381388	-12.2026877195826	-10.5198778954633	-8.66271267363476	-6.36447900799889	-5.59496806699893	-7.72951604431901	-7.27818772438071	-3.36282092823829	-18.6592085149264	-11.5437246374177	-21.5160539399953	-11.4506152330262	-8.99940412119387	-7.25832241855543	-12.9911836143889	-14.1286871381388	-8.53772589679623	-18.6583509692635	-6.33687306697701	-18.6592085149264	-14.865652732305	-19.1611220392346	-4.93294584489238	-5.4590933869505	-18.6924724781975	-8.15140721463892	-11.2806902315839	-15.4506152330262	-8.91923377250988	-9.65619936667609	-6.40622111366774	-6.38587246827594	-11.0243504783241	-13.6432603109686	-12.1286871381388	-11.4964189226393	-14.4506152330262	-7.13320261926132	-18.4668093519586
np0744	-18.4462271471724	-6.41049491354822	-9.89987975428715	-5.0669897401224	-12.6003194724282	-18.6943578872215	-10.0153569717071	-4.39574832817903	-12.2783913775409	-17.7604210873886	-2.82347524002607	-11.2783913775409	-4.19092853629054	-12.0153569717071	-4.40310277931819	-12.2783913775409	-12.0153569717071	-14.6003194724282	-7.26046946954361	-21.5160539399953	-10.8998797542871	-6.25602356451242	-9.14088785379094	-4.47878595508821	-9.20800204964948	-10.6934288768197	-8.95646328265351	-6.09649373443249	-18.129283016945	-5.48657730637905	-10.7929645503706	-17.6240100514525	-7.02289064439249	-5.62877591847747	-19.1439162732725	-11.2783913775409	-5.6144775354249	-11.7929645503706	-10.7929645503706	-3.89901301046961	-17.431970894603	-14.6003194724282	-19.1027753967423	-17.6755849574782	-7.45057235292356	-9.84543197026477	-18.4819570601872	-18.6943578872215	-18.9648879574086	-18.4544358573167	-8.17405471772614	-10.8998797542871	-11.4303944709859	-5.17195929972395	-5.96369485188459	-11.0153569717071	-8.98560962831303	-11.0153569717071	-19.1611220392346	-9.60031947242824	-17.846702404935	-6.06504409580743	-11.6003194724282	-5.24276746781015	-8.49179501565007	-13.0153569717071	-17.786116445496	-14.6003194724282	-13.6003194724282	-8.7674294582635	-5.35002105452191	-8.39086610679929	-9.35239195898465	-4.49965713342304	-18.6592085149264	-8.17405471772614	-4.29882327744569	-8.84543197026477	-7.84543197026477	-4.95646328265351	-13.6003194724282	-18.1477514775078	-5.07479866333317	-18.6583509692635	-9.64612316204136	-13.0153569717071	-11.1408878537909	-19.1611220392346	-5.20585677781792	-8.55592535306978	-10.7929645503706	-6.00040663024111	-11.4303944709859	-19.0272850912691	-14.6003194724282	-5.33822462705806	-8.47103645548327	-18.7398201567927	-14.6003194724282	-19.6192062202956	-8.53423028197047	-8.01535697170708	-18.1166993110972	-4.28290685866337	-8.29653872425113
np0746	-10.5503744289375	-4.19282242431945	-15.5045707393244	-5.91585610374215	-11.8041310211833	-18.6943578872215	-9.12953130797749	-10.182642644437	-13.5045707393244	-6.99677609912571	-1.3647795971734	-8.84635925657262	-9.64658974419684	-18.0467296909277	-6.40390840031921	-14.5045707393244	-19.5160539399953	-18.5202426739746	-8.94998188764677	-6.9849344864812	-6.78347155061723	-9.35482361981973	-8.63420601974101	-6.08671822443851	-7.68439177690922	-11.5976801437159	-10.5976801437159	-9.9810087832674	-11.182642644437	-7.81108378182508	-17.7361574621684	-8.39604628254624	-9.14701873470633	-8.36501938692562	-13.9196082386033	-9.16472073643978	-11.9196082386033	-9.37528772237944	-10.2951173736955	-7.77665028476121	-11.182642644437	-14.5045707393244	-19.1027753967423	-11.5045707393244	-8.74968323716094	-12.5045707393244	-9.02883730835801	-13.182642644437	-14.5045707393244	-8.04513912068711	-8.14701873470633	-14.5045707393244	-15.5045707393244	-9.91960823860325	-7.72978367972324	-13.5045707393244	-9.41710789807407	-12.0451391206871	-19.1611220392346	-12.3346457378821	-10.5045707393244	-12.3346457378821	-13.5045707393244	-2.44725586154171	-9.80413102118332	-9.77665028476121	-13.5045707393244	-13.182642644437	-11.3346457378821	-4.00173893525767	-9.64658974419684	-10.2951173736955	-5.70690921347065	-4.33715259349267	-18.6592085149264	-9.11225331654565	-5.62958939167064	-12.0451391206871	-11.8041310211833	-7.59768014371589	-18.5482424388053	-18.1477514775078	-9.14701873470633	-10.2191685204622	-7.07830598462231	-14.5045707393244	-19.6192062202956	-19.1611220392346	-4.94137446710767	-6.46291158768719	-9.67168072515967	-8.94998188764677	-8.07830598462231	-10.2191685204622	-10.2566432258808	-9.57383340176152	-10.0127176429947	-10.6465897441968	-12.9196082386033	-14.5045707393244	-14.5045707393244	-10.460176619966	-18.1166993110972	-6.29511737369546	-18.4668093519586
np0748	-9.30833903013941	-2.41801227940534	-10.7977238708783	-7.32823858757711	-11.4107007477691	-18.6943578872215	-12.0387319703821	-12.6908086669618	-19.1439162732725	-8.44288115351823	-3.0098213114869	-11.1762354941321	-5.6732048484909	-12.1762354941321	-4.94453429510306	-14.4981635890194	-13.9132010882983	-18.5202426739746	-8.61552053965758	-7.76345396879359	-9.32823858757711	-9.34841646951474	-14.4981635890194	-4.96873303487327	-9.23137704832452	-10.4107007477691	-10.0718988343173	-8.28871022339047	-15.4981635890194	-6.71026102962799	-12.9132010882983	-11.9132010882983	-7.59127299341091	-6.81516900533774	-19.1439162732725	-9.71680387549477	-10.5912729934109	-11.6908086669618	-11.4981635890194	-6.38702791878472	-17.431970894603	-11.6908086669618	-19.1027753967423	-11.1762354941321	-7.25975884969435	-13.1762354941321	-9.14061158440134	-12.9132010882983	-18.9648879574086	-13.4981635890194	-7.81166306183621	-17.786116445496	-11.4107007477691	-8.17623549413206	-8.26934489852354	-13.9132010882983	-12.1762354941321	-7.63397744436514	-19.1611220392346	-9.79772387087833	-9.1583135861348	-9.08877265288172	-14.4981635890194	-5.70212398018965	-7.95126912913179	-15.4981635890194	-11.9132010882983	-12.6908086669618	-10.3282385875771	-7.40540644809957	-9.66527357485468	-9.26934489852354	-5.57335108541364	-1.87531100315576	-18.6592085149264	-12.0387319703821	-4.17454582572785	-10.1406115844013	-10.8543073992447	-6.72008645948407	-11.6908086669618	-18.1477514775078	-5.59729678103868	-7.1627732343255	-7.05937173644116	-13.4981635890194	-12.6908086669618	-19.1611220392346	-5.32199043991193	-5.60183118510948	-11.2502360755758	-9.54396727863255	-9.49816358901943	-8.71680387549477	-9.32823858757711	-10.7977238708783	-8.21276137015718	-13.9132010882983	-13.9132010882983	-19.6192062202956	-18.4849487344682	-8.27899506855726	-14.4981635890194	-5.89453724403323	-18.4668093519586
