feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
G__Roseburia.12	Time_c	Time_c	-0.0917039577150612	0.00247707588485241	1071	933	2.95683274715841e-181	1.76522915005357e-178
S__Roseburia__hominis	Time_c	Time_c	-0.0842245600371496	0.00244702796772843	1071	911	4.26205717892014e-164	1.27222406790766e-161
G__Alistipes.3	Time_c	Time_c	-0.0530268798702284	0.00171757419473617	1071	1016	2.7714632627609e-139	5.51521189289419e-137
G__Faecalibacterium.12	Time_c	Time_c	-0.0610195758657678	0.00225427018325306	1071	1021	5.4863640578811e-118	8.18839835638754e-116
S__Bacteroides__dorei.1	Time_c	Time_c	-0.0395306390081483	0.00145211977418345	1071	1003	4.06807372616637e-116	4.85728002904265e-114
G__Roseburia.14	Time_c	Time_c	-0.0766548640342592	0.00297212056107673	1071	654	5.12739048974731e-111	5.10175353729857e-109
S__Butyrivibrio__crossotus	Time_c	Time_c	-0.0746149874095074	0.00286287817908379	1071	654	1.81083023336662e-110	1.54437949902839e-108
S__Bacteroides__vulgatus.1	Time_c	Time_c	-0.0449563781238961	0.00178022676912719	1071	956	2.87730636880987e-104	2.14718987772436e-102
G__Eubacterium__eligens__group.1	Time_c	Time_c	-0.0621003751943263	0.00249669132032748	1071	922	5.41072449832834e-104	3.58911391722447e-102
G__Alistipes.12	Time_c	Time_c	-0.0568733524471212	0.00226407123754618	1071	775	2.96085832363941e-103	1.76763241921273e-101
S__Bacteroides__vulgatus.6	Time_c	Time_c	-0.0390664406212212	0.00161009002338252	1071	1034	3.29922803953554e-98	1.79058103600247e-96
S__Odoribacter__splanchnicus	Time_c	Time_c	-0.0608903380333006	0.00255275542578141	1071	896	7.08434082835879e-98	3.5244595621085e-96
S__Bacteroides__cellulosilyticus	Time_c	Time_c	-0.0476487008075832	0.0020800130004091	1071	962	4.55629535757633e-90	2.09239102190236e-88
S__Alistipes__onderdonkii.3	Time_c	Time_c	-0.0437843885748955	0.00192145630511429	1071	1036	1.4964859400226e-89	6.38144361566779e-88
S__Odoribacter__splanchnicus.3	Time_c	Time_c	-0.0555932462575036	0.0024774486729874	1071	899	5.75289610530991e-89	2.28965264991334e-87
S__Bacteroides__vulgatus.11	Time_c	Time_c	-0.0368325390032237	0.00164362848508172	1071	1015	8.03197824135626e-87	2.99693188130605e-85
G__Faecalibacterium.39	Time_c	Time_c	-0.0386112271996558	0.00178465495326191	1071	1061	9.50363716172846e-83	3.33745375620699e-81
S__Lactobacillus__fermentum	Time_c	Time_c	0.0599162318577569	0.00284287977325409	1071	188	2.88765726143309e-81	9.57739658375309e-80
S__Parabacteroides__distasonis.5	Time_c	Time_c	-0.0399439366093335	0.00186703296812717	1071	912	9.27100049026171e-81	2.91304594351907e-79
S__Akkermansia__muciniphila.2	Time_c	Time_c	-0.0540850180244173	0.0025788688104941	1071	809	3.16538355255327e-79	9.44866990437151e-78
F__Barnesiellaceae	Time_c	Time_c	-0.0635243298280611	0.00304636154155474	1071	739	1.61415841316247e-78	4.58882177456189e-77
G__Clostridia__UCG_014.30	Time_c	Time_c	-0.0481330717551489	0.00231371398629076	1071	801	9.93687177466088e-78	2.69650565885116e-76
G__CAG_352.4	Time_c	Time_c	-0.0485890412489137	0.00236034051473018	1071	781	4.24426207645833e-76	1.10166280854158e-74
S__Alistipes__shahii.2	Time_c	Time_c	-0.0399617730117169	0.00196694920014695	1071	935	1.10634062535196e-74	2.75202230556299e-73
S__Bacteroides__vulgatus.30	Time_c	Time_c	-0.0473225370738368	0.00233040048184022	1071	929	1.74139226979656e-74	4.15844474027419e-73
G__CAG_352.3	Time_c	Time_c	-0.0406624084595247	0.00206051786627938	1071	906	5.83419829251593e-71	1.33962168485846e-69
S__Bacteroides__plebeius	Time_c	Time_c	-0.0585733914444102	0.00300033576247054	1071	609	3.33226703376327e-70	7.36801266354324e-69
S__Lactobacillus__mucosae.2	Time_c	Time_c	0.0736665373440106	0.00380662671393464	1071	273	5.13173349568315e-70	1.09415889175816e-68
G__Lactobacillus	Time_c	Time_c	0.0659452724704026	0.00346288536009387	1071	222	1.30392971317065e-68	2.68429668538922e-67
S__Alistipes__finegoldii.2	Time_c	Time_c	-0.0470297423024691	0.00246483786372007	1071	893	7.87973023324163e-68	1.56806631641508e-66
G__Anaeroplasma.1	Time_c	Time_c	-0.0633202211254632	0.00336553846085381	1071	524	1.48164973692266e-66	2.85337062239622e-65
S__Bacteroides__finegoldii.1	Time_c	Time_c	-0.0417136645216375	0.00221554759808663	1071	786	4.27125130342013e-66	7.96855321294318e-65
G__Blautia.36	Time_c	Time_c	-0.0258539726902367	0.0013824686256647	1071	1061	1.01865625517842e-65	1.84284177073186e-64
G__Coprobacter.1	Time_c	Time_c	-0.0454794849556161	0.00249416038035072	1071	686	5.60977934921748e-63	9.85011256318482e-62
G__Citrobacter.3	Time_c	Time_c	0.0663640701740134	0.00368903577996189	1071	480	9.88154526764301e-63	1.68550929279511e-61
G__Lachnospiraceae__NK4A136__group.17	Time_c	Time_c	-0.0443715865330351	0.00244800081084744	1071	977	1.10870224817353e-62	1.83859789488777e-61
S__Parabacteroides__merdae	Time_c	Time_c	-0.0371068830455139	0.00203946238344189	1071	994	1.93485387805857e-62	3.12191287892153e-61
G__Christensenellaceae__R_7__group.9	Time_c	Time_c	-0.0435191154802308	0.00239778993193971	1071	944	3.13485686097097e-62	4.92502512105175e-61
O__Oscillospirales_010.10	Time_c	Time_c	-0.0447179729354369	0.00246337607253352	1071	542	3.41370475740022e-62	5.2255942055588e-61
S__Bacteroides__caccae	Time_c	Time_c	-0.0379941626335538	0.0021119218188868	1071	870	2.11986745506065e-61	3.16390217667802e-60
G__Ruminococcus.7	Time_c	Time_c	-0.0298868124507032	0.00166601647815593	1071	862	1.12989147287854e-60	1.64523221782557e-59
S__Akkermansia__muciniphila.5	Time_c	Time_c	-0.0455936188430265	0.00256758837803734	1071	696	4.19261588574618e-60	5.82091089253597e-59
S__Bacteroides__vulgatus.12	Time_c	Time_c	-0.0386023842746822	0.00216848178827603	1071	628	4.10024908055978e-60	5.82091089253597e-59
G__Enterococcus.2	Time_c	Time_c	0.0963905901951187	0.00548974175522651	1071	654	4.43037813846727e-60	6.01121761060219e-59
S__Bacteroides__massiliensis	Time_c	Time_c	-0.0373586973881249	0.00210767639317558	1071	880	1.36827624401453e-59	1.81524648372594e-58
G__Eubacterium__coprostanoligenes__group.3	Time_c	Time_c	-0.0486623118362065	0.00278851258815449	1071	639	4.07230890022989e-59	5.28514872486358e-58
G__Ruminococcus__torques__group.2	Time_c	Time_c	-0.0434395527831465	0.00248323629658538	1071	905	4.92778675582522e-59	6.25933764516523e-58
G__Christensenellaceae__R_7__group.10	Time_c	Time_c	-0.0490903312904338	0.00281547610376181	1071	528	1.34048555067393e-58	1.6672289036507e-57
G__Christensenellaceae__R_7__group.7	Time_c	Time_c	-0.039104950034265	0.00223554417952784	1071	854	1.74030081514452e-58	2.12032568702302e-57
G__Coprococcus.7	Time_c	Time_c	-0.0466665368806919	0.00267943939142871	1071	621	2.14238815706875e-58	2.55801145954009e-57
G__Clostridia__UCG_014.55	Time_c	Time_c	-0.0559962040602069	0.00322989489425693	1071	624	9.35194940627021e-58	1.09472819520457e-56
F__Enterobacteriaceae	Time_c	Time_c	0.0641631833066425	0.00374622626649432	1071	441	1.52334544557352e-57	1.74891775193729e-56
S__Eubacterium__siraeum.1	Time_c	Time_c	-0.0470702947145264	0.0027339772455597	1071	863	1.56627748173886e-57	1.7642785973549e-56
S__Bacteroides__massiliensis.3	Time_c	Time_c	-0.0359028836367184	0.00208169280274665	1071	892	6.3678885500954e-57	7.04005456371658e-56
G__Coprococcus.5	Time_c	Time_c	-0.0490710042638893	0.00287175646661201	1071	642	1.28128019997857e-56	1.39077141706765e-55
S__Alistipes__obesi	Time_c	Time_c	-0.0365777594727833	0.00214090312310032	1071	962	2.11308921037289e-56	2.2527040332011e-55
G__Alistipes.8	Time_c	Time_c	-0.0379110489404301	0.00222877319132377	1071	753	7.12764775673337e-56	7.46527317678916e-55
G__Clostridia__UCG_014.13	Time_c	Time_c	-0.048409764754542	0.00285889439873909	1071	597	1.04926810919587e-55	1.08002251929299e-54
G__Barnesiella.17	Time_c	Time_c	-0.0404036228550603	0.00239160589677587	1071	711	3.18829763282505e-55	3.22612489287552e-54
G__Lachnospiraceae__NK4A136__group.15	Time_c	Time_c	-0.0375262230167629	0.00223100279209772	1071	1010	5.32134551098148e-55	5.25025818573458e-54
S__Bacteroides__uniformis.12	Time_c	Time_c	-0.0222954900542518	0.00131882484430991	1071	1000	5.3645854159097e-55	5.25025818573458e-54
G__Roseburia.4	Time_c	Time_c	-0.0694569716435786	0.00420558207093202	1071	519	5.83003352645247e-54	5.61375808918085e-53
S__Alistipes__shahii	Time_c	Time_c	-0.0365383947866656	0.00220589506359166	1071	859	2.04656154944878e-53	1.93936070638242e-52
G__Clostridia__UCG_014.25	Time_c	Time_c	-0.0668997778545553	0.00406875513573052	1071	557	3.52605783710523e-53	3.28915082617472e-52
S__Bacteroides__faecis	Time_c	Time_c	-0.0301592446307436	0.0018234694362562	1071	760	4.5239095292199e-53	4.15503690606812e-52
S__Bacteroides__stercoris.1	Time_c	Time_c	-0.0345403514250341	0.00209570999313922	1071	891	7.06352712325609e-53	6.38928135239983e-52
S__Parabacteroides__distasonis.24	Time_c	Time_c	-0.0392339054356363	0.00238763616345979	1071	847	1.16157526487726e-52	1.0350155718384e-51
S__Parabacteroides__distasonis.28	Time_c	Time_c	-0.0360181626688371	0.00219726345813118	1071	825	1.67679018890677e-52	1.47212315114315e-51
G__Eubacterium__coprostanoligenes__group.5	Time_c	Time_c	-0.0452647251521099	0.00280659740173336	1071	619	1.34348777967741e-51	1.16240899198175e-50
G__Roseburia.15	Time_c	Time_c	-0.0658915490016109	0.00421229676256871	1071	845	8.0436196175844e-49	6.86005844528269e-48
G__Faecalibacterium.57	Time_c	Time_c	-0.0395628827708076	0.00253846606812326	1071	807	2.97357390047719e-48	2.50031495575336e-47
G__Bacteroides.6	Time_c	Time_c	-0.02928245774414	0.0018781898416068	1071	1015	3.43409433189957e-48	2.84743655020006e-47
F__Lachnospiraceae.20	Time_c	Time_c	-0.0345911291342827	0.0022275567130818	1071	1028	4.01643622946669e-48	3.28467456026249e-47
S__Bacteroides__sp.	Time_c	Time_c	-0.0366870030930836	0.00236484036532445	1071	797	4.57527677170105e-48	3.69113544960206e-47
G__Enterococcus.4	Time_c	Time_c	0.0525472637320419	0.003424952054221	1071	295	2.08428242055363e-47	1.65908880676069e-46
F__Lachnospiraceae.17	Time_c	Time_c	-0.043541917459883	0.00283352702856396	1071	625	4.52222083109825e-47	3.55232346863902e-46
S__Bacteroides__coprocola	Time_c	Time_c	-0.0399144251976916	0.00260205200911352	1071	554	7.12056886873597e-47	5.5207527462797e-46
S__Parabacteroides__goldsteinii	Time_c	Time_c	-0.0350178171302662	0.00230687270034239	1071	726	2.6464611761387e-46	2.02556066942924e-45
G__Eubacterium__ventriosum__group	Time_c	Time_c	-0.0519534290335364	0.00346129896749364	1071	605	7.40232969828714e-46	5.59391244288281e-45
G__Lachnoclostridium.10	Time_c	Time_c	0.0227399985719751	0.00150608205062591	1071	1036	1.21955100408053e-45	9.10089936795093e-45
S__Parabacteroides__distasonis.31	Time_c	Time_c	-0.030003255005163	0.00200381713590152	1071	728	6.35309918983708e-45	4.68246940287993e-44
S__Bacteroides__stercoris.3	Time_c	Time_c	-0.0304422917180772	0.00203687803316373	1071	555	9.06616961822436e-45	6.60061373424383e-44
S__Bacteroides__caccae.2	Time_c	Time_c	-0.0307738212444335	0.00206337803483682	1071	775	1.15498178234553e-44	8.30751956699133e-44
G__Klebsiella.1	Time_c	Time_c	0.0569316193560563	0.00384990641423458	1071	668	1.80984501241891e-44	1.28628270525487e-43
G__Butyricimonas.7	Time_c	Time_c	-0.0520271618084196	0.00352589433428587	1071	588	2.17172151889384e-44	1.52531499621132e-43
S__Alistipes__sp..3	Time_c	Time_c	-0.0368710922826289	0.00248675290826876	1071	772	2.26448227096528e-44	1.57197199507706e-43
S__Parabacteroides__distasonis.21	Time_c	Time_c	-0.0348390145747485	0.00234848078502788	1071	762	2.35812546977576e-44	1.6181619602944e-43
S__Bacteroides__caccae.1	Time_c	Time_c	-0.0329437598704227	0.0022404699256266	1071	643	9.98812814385736e-44	6.77603693395778e-43
G__Ruminococcus__torques__group.3	Time_c	Time_c	-0.0399357275435952	0.00273589174825396	1071	568	1.69948752709165e-43	1.13999331873451e-42
S__Bacteroides__cutis	Time_c	Time_c	-0.0253419116979421	0.0017261872056643	1071	733	2.32973678623073e-43	1.54539206819972e-42
G__Citrobacter.4	Time_c	Time_c	0.056978262403484	0.00396298355741298	1071	322	1.21275880805643e-42	7.95623086164494e-42
G__Klebsiella	Time_c	Time_c	0.0558579366482857	0.00388889517988263	1071	792	3.40398015427799e-42	2.20888712185213e-41
G__Coprococcus.3	Time_c	Time_c	-0.0395480395847703	0.00274981353821747	1071	831	3.71500509186432e-42	2.38479359122903e-41
G__Dorea.2	Time_c	Time_c	-0.020555736944597	0.00143179358361521	1071	1059	5.28646180170254e-42	3.35746563363449e-41
G__Eubacterium__ruminantium__group.2	Time_c	Time_c	-0.0445010716956885	0.00310207107357975	1071	658	5.82212146485744e-42	3.65874369949463e-41
S__Bacteroides__stercoris.2	Time_c	Time_c	-0.0278360139648607	0.00193714110366238	1071	550	7.58340764786112e-42	4.71593163101364e-41
G__Clostridia__UCG_014.41	Time_c	Time_c	-0.0368890929804366	0.00258306572899384	1071	560	1.30821588746315e-41	8.05159675067526e-41
S__Bacteroides__thetaiotaomicron	Time_c	Time_c	-0.0248226697845031	0.00174040913669101	1071	1034	2.20501869184816e-41	1.34326138676873e-40
S__Alistipes__onderdonkii	Time_c	Time_c	-0.0286166303177975	0.00201295953423809	1071	591	3.69309884352411e-41	2.22705051473121e-40
G__Eubacterium__coprostanoligenes__group.9	Time_c	Time_c	-0.0414085177788847	0.0029239300269051	1071	637	4.25582312329094e-41	2.54072640460469e-40
G__Blautia.35	Time_c	Time_c	-0.0369010878677027	0.00262406653196306	1071	846	1.26684672629549e-40	7.34279121940199e-40
G__Weissella	Time_c	Time_c	0.0477893314686386	0.00339970359542062	1071	318	1.25945232507933e-40	7.34279121940199e-40
S__Parabacteroides__distasonis.9	Time_c	Time_c	-0.0327608487887489	0.00232432571971704	1071	794	1.2508030413617e-40	7.34279121940199e-40
S__Lactobacillus__gasseri	Time_c	Time_c	0.0432753049870727	0.00310086846988618	1071	183	2.8593471631447e-40	1.64137524653595e-39
G__Paraprevotella.10	Time_c	Time_c	-0.037499597073817	0.00267597917395532	1071	664	3.51062928427133e-40	1.99604350734284e-39
S__Bacteroides__ovatus.1	Time_c	Time_c	-0.0296226241318524	0.00211406734828919	1071	868	3.93840619378656e-40	2.21814009216092e-39
G__Muribaculaceae.57	Time_c	Time_c	-0.027630163901567	0.00197510930003552	1071	680	6.34220462617981e-40	3.53859454376574e-39
S__Lactobacillus__mucosae	Time_c	Time_c	0.0274045406678615	0.00198614925789581	1071	118	1.60387160304571e-39	8.86584580572491e-39
G__Lachnospira.3	Time_c	Time_c	-0.0413450643460876	0.00300160073042441	1071	959	2.17632511566352e-39	1.19198724224873e-38
G__Parasutterella.2	Time_c	Time_c	-0.0267240130515785	0.00193077546938165	1071	742	3.17256106901029e-39	1.72183541654467e-38
G__Eubacterium__coprostanoligenes__group.2	Time_c	Time_c	-0.0398741538893011	0.00289836016800015	1071	490	3.965733802085e-39	2.1170091868393e-38
S__Bacteroides__ovatus.2	Time_c	Time_c	-0.0267422667891458	0.00193617602936335	1071	959	3.97160852472365e-39	2.1170091868393e-38
G__Bilophila.1	Time_c	Time_c	-0.0374179898392357	0.00274155054733105	1071	816	9.32285558994351e-39	4.92543786477546e-38
G__Clostridia__vadinBB60__group.2	Time_c	Time_c	-0.0376005530522804	0.0027579015105915	1071	475	1.50280512076567e-38	7.86995313243073e-38
S__Coprococcus__eutactus	Time_c	Time_c	-0.0326437578524402	0.00239241330163696	1071	486	1.53708235789835e-38	7.97946232752446e-38
G__Clostridia__UCG_014.58	Time_c	Time_c	-0.0370772309391355	0.00271557999032045	1071	588	1.64976581971674e-38	8.49060512388699e-38
G__Barnesiella.8	Time_c	Time_c	-0.0265873349894057	0.00195987024150985	1071	551	5.01630547267024e-38	2.5596020232343e-37
G__Citrobacter.2	Time_c	Time_c	0.0420739790551436	0.00315289277303671	1071	299	2.35427557956213e-37	1.19110383135474e-36
G__Muribaculaceae.53	Time_c	Time_c	-0.0314779536565358	0.00234973495334944	1071	610	3.59947387696478e-37	1.80578647441006e-36
F__Ruminococcaceae.12	Time_c	Time_c	-0.0264373411320649	0.00197458329620885	1071	966	4.90390536522763e-37	2.43969291920075e-36
S__Bacteroides__eggerthii.1	Time_c	Time_c	-0.0230265026810795	0.00172593411833644	1071	700	8.83285558170537e-37	4.35802874568439e-36
S__Bacteroides__stercoris.5	Time_c	Time_c	-0.0318966337013844	0.00239423469427524	1071	841	9.56718056429252e-37	4.68164491547757e-36
S__Bacteroides__clarus.1	Time_c	Time_c	-0.0241788432111103	0.00181977853849083	1071	748	1.56633111344292e-36	7.6024363798815e-36
G__Clostridia__UCG_014.11	Time_c	Time_c	-0.0369296539608952	0.00279804993571598	1071	494	2.3817783342921e-36	1.14671102062289e-35
S__Bacteroides__uniformis.1	Time_c	Time_c	-0.0251880912425804	0.00190907901295798	1071	919	4.06621672908416e-36	1.94202510981059e-35
G__Paraprevotella.6	Time_c	Time_c	-0.0279080605229429	0.00212801588847752	1071	477	8.66272156708231e-36	4.10447998059376e-35
F__Oscillospiraceae_005.1	Time_c	Time_c	-0.0289681257239517	0.00221081784645563	1071	884	8.94680412768596e-36	4.20570241277836e-35
G__Defluviitaleaceae__UCG_011	Time_c	Time_c	-0.0333353616279453	0.00257067943766795	1071	677	2.76188704818951e-35	1.28816138106964e-34
S__Alistipes__inops	Time_c	Time_c	-0.0407667306497034	0.00316027849465878	1071	632	5.40831087329643e-35	2.502915962293e-34
S__Bacteroides__clarus.2	Time_c	Time_c	-0.0282163731623117	0.00218706255531768	1071	583	8.25436022995536e-35	3.79065619791027e-34
S__Roseburia__hominis.2	Time_c	Time_c	-0.037278377468546	0.00291036639183428	1071	393	1.30156073363728e-34	5.93154013726301e-34
G__Paraprevotella.9	Time_c	Time_c	-0.0246087732423093	0.00191652450790949	1071	639	1.88718339478809e-34	8.53521580824614e-34
O__Oscillospirales_010.13	Time_c	Time_c	-0.0330244774942089	0.00258151448638311	1071	684	2.0605406716088e-34	9.24919384173272e-34
S__Bacteroides__uniformis	Time_c	Time_c	-0.0168935486902621	0.00131730206361471	1071	1030	2.16706125464816e-34	9.65474305242501e-34
G__Eubacterium__xylanophilum__group	Time_c	Time_c	-0.04049326549071	0.00317780162913087	1071	582	3.12475621193027e-34	1.3818366359425e-33
S__Bacteroides__eggerthii	Time_c	Time_c	-0.023030055998676	0.00182145644602868	1071	949	1.58341704056177e-33	6.95073509717189e-33
S__Bacteroides__massiliensis.1	Time_c	Time_c	-0.0317437676932554	0.0025145412312593	1071	779	1.71970860975257e-33	7.49391270089259e-33
G__Eubacterium__xylanophilum__group.2	Time_c	Time_c	-0.0473202668465704	0.00377209195305751	1071	855	2.30863018366564e-33	9.98733492498833e-33
G__Paraprevotella	Time_c	Time_c	-0.0318947209818901	0.0025380609144823	1071	540	2.61390452550135e-33	1.12266259116857e-32
G__Sutterella.14	Time_c	Time_c	-0.0248676593170309	0.0019839086663233	1071	953	4.64210212487392e-33	1.97952497753552e-32
S__Parabacteroides__distasonis.10	Time_c	Time_c	-0.0321115759182188	0.00257127093645611	1071	642	5.18302296813224e-33	2.19451398012408e-32
S__Bacteroides__uniformis.13	Time_c	Time_c	-0.026820295591111	0.00214332559470072	1071	911	5.32131739462663e-33	2.23720174971274e-32
S__Bacteroides__ovatus.6	Time_c	Time_c	-0.0273838663232051	0.00219098164995541	1071	885	6.57126740798736e-33	2.74338926053738e-32
S__Bacteroides__xylanisolvens	Time_c	Time_c	-0.0319708019059986	0.00257620922999761	1071	895	1.4256990202252e-32	5.9107105213503e-32
G__Sutterella.15	Time_c	Time_c	-0.0254185613576903	0.00205235338226676	1071	811	2.22757054697999e-32	9.17144563135901e-32
G__Blautia.38	Time_c	Time_c	-0.0250259074561078	0.00203061314215279	1071	516	3.05786801236044e-32	1.25037479683506e-31
G__Faecalibacterium	Time_c	Time_c	-0.033214993993594	0.00269347403741604	1071	792	3.58772649720848e-32	1.45705627131528e-31
S__Bacteroides__massiliensis.4	Time_c	Time_c	-0.0253720457895325	0.00207074590909392	1071	510	7.05085684711617e-32	2.84416320116781e-31
G__Bacteroides.2	Time_c	Time_c	-0.018174713454633	0.0014861817229509	1071	588	1.2135248305935e-31	4.8622437843243e-31
S__Phascolarctobacterium__faecium.2	Time_c	Time_c	-0.0305596068516493	0.00250543104504796	1071	835	1.48277156507531e-31	5.90143082899974e-31
S__Bacteroides__ovatus	Time_c	Time_c	-0.0267377575438834	0.00219722906039226	1071	776	1.77901883515818e-31	7.03360426880419e-31
G__Clostridia__UCG_014.21	Time_c	Time_c	-0.0256191087391297	0.00210679211812852	1071	607	2.28414261662556e-31	8.97127067187801e-31
G__Blautia.37	Time_c	Time_c	-0.0217404366613901	0.00179662661917132	1071	411	2.59551377763676e-31	1.01275929754846e-30
G__Clostridia__UCG_014.48	Time_c	Time_c	-0.0314313688918502	0.00260552784630791	1071	636	4.64793131778197e-31	1.80182791994535e-30
G__Erysipelotrichaceae__UCG_003.3	Time_c	Time_c	-0.0351076702250143	0.00292174094195013	1071	887	5.51732164789209e-31	2.12505872502682e-30
S__Parabacteroides__distasonis.26	Time_c	Time_c	-0.0270565051536843	0.00224389085741956	1071	745	6.20654712666319e-31	2.3751978427038e-30
G__Eubacterium__hallii__group.4	Time_c	Time_c	-0.0227646837570101	0.00189785883419008	1071	1047	6.69384830258365e-31	2.54536779403977e-30
G__Lachnospiraceae__NK4A136__group.6	Time_c	Time_c	-0.0251807897482584	0.00210316738664103	1071	987	1.240471578097e-30	4.6870983045817e-30
G__Ruminococcus.6	Time_c	Time_c	-0.0253515270631055	0.00212409861594575	1071	773	2.34064460919875e-30	8.78845806095379e-30
S__Alistipes__finegoldii	Time_c	Time_c	-0.0308077469408367	0.00260505238978133	1071	739	5.28971583404367e-30	1.97372522057755e-29
G__Klebsiella.3	Time_c	Time_c	0.0420761997732992	0.00357116980955932	1071	440	6.70032279601871e-30	2.47018811859707e-29
G__Ruminococcus.13	Time_c	Time_c	-0.0221941340613939	0.00187717859667741	1071	526	6.70302303538902e-30	2.47018811859707e-29
F__Oscillospiraceae.7	Time_c	Time_c	0.0397145305967164	0.00338224267991234	1071	545	9.66224859657925e-30	3.53887264549559e-29
S__Bacteroides__fragilis.4	Time_c	Time_c	-0.0248477565825293	0.00211864422038259	1071	543	1.68083291409149e-29	6.11864176654036e-29
G__Paraprevotella.5	Time_c	Time_c	-0.0320348210126695	0.0027395979472253	1071	808	2.64205055489549e-29	9.55941928044003e-29
S__Firmicutes__bacterium.1	Time_c	Time_c	-0.0287181385861319	0.00246732343509518	1071	743	4.45889763082712e-29	1.60359149735168e-28
G__Paraprevotella.1	Time_c	Time_c	-0.0275623332573351	0.00236875160854726	1071	795	4.68767573785892e-29	1.67577390149807e-28
O__Bacteroidales.3	Time_c	Time_c	0.0399116825861435	0.00346228937637722	1071	301	8.39944978057424e-29	2.98480447559692e-28
S__Bacteroides__ovatus.5	Time_c	Time_c	-0.0218474052061869	0.00188791625353067	1071	949	9.17297404422633e-29	3.24039378958764e-28
G__Izemoplasmatales	Time_c	Time_c	-0.0283611167642423	0.0024581507350501	1071	413	1.09348013115032e-28	3.8400449311573e-28
G__Sutterella.10	Time_c	Time_c	-0.0330292563751193	0.0028720359995351	1071	781	1.49625148202889e-28	5.22375517410086e-28
S__Alistipes__sp..2	Time_c	Time_c	-0.0362541385888207	0.00317181395314208	1071	811	2.17152504703759e-28	7.53721193651999e-28
G__Muribaculaceae.43	Time_c	Time_c	-0.0159511419619879	0.00138874582808903	1071	456	2.26525742367618e-28	7.8171022077149e-28
S__Parabacteroides__distasonis	Time_c	Time_c	-0.0327272710995281	0.00286442092515967	1071	788	3.47553308953824e-28	1.19246738761743e-27
G__Muribaculaceae.19	Time_c	Time_c	-0.0138631583314176	0.00122168282935316	1071	501	8.94246793001036e-28	3.05065905955211e-27
G__NK4A214__group.9	Time_c	Time_c	-0.0322242699813474	0.00285478504131695	1071	729	1.09360417957736e-27	3.7095550864073e-27
G__Barnesiella.19	Time_c	Time_c	-0.0276537847134476	0.00244666069382675	1071	617	1.13640380355922e-27	3.83295520183534e-27
G__Muribaculaceae.59	Time_c	Time_c	-0.0169975974733718	0.00151072705685442	1071	539	2.37451814739179e-27	7.96397378647697e-27
S__Ruminococcus__bicirculans.2	Time_c	Time_c	-0.0342846191147137	0.00306829197451911	1071	372	2.57223282439676e-27	8.57889941991547e-27
G__Muribaculaceae.17	Time_c	Time_c	-0.0132556164582333	0.0011799185979763	1071	511	2.80123386018587e-27	9.29075896961647e-27
G__Muribaculaceae.13	Time_c	Time_c	-0.0164825504270169	0.0014709348245245	1071	496	3.5001048523487e-27	1.15445447339899e-26
G__Alistipes.1	Time_c	Time_c	-0.030085517756856	0.00269729154968804	1071	393	3.639825804839e-27	1.19394286015873e-26
S__Sutterella__wadsworthensis	Time_c	Time_c	-0.0294875022491845	0.00267232877389995	1071	915	1.62409403711996e-26	5.29827398994873e-26
S__Bacteroides__clarus	Time_c	Time_c	-0.0172196640808667	0.00155837399401815	1071	594	1.66930468628372e-26	5.41616792234445e-26
G__Lachnospiraceae__NK4A136__group.9	Time_c	Time_c	-0.023174557617013	0.00210698677579839	1071	1028	2.14715203117017e-26	6.92891763572211e-26
F__Lachnospiraceae.38	Time_c	Time_c	-0.0340044325237159	0.0030988365008324	1071	790	2.38533400206814e-26	7.65615268405743e-26
G__Enterococcus.3	Time_c	Time_c	0.0336855956586479	0.00308242810791211	1071	227	3.95843704490265e-26	1.26373631861331e-25
O__Bacteroidales.1	Time_c	Time_c	0.0239824928796341	0.0021904492957752	1071	517	4.04268933816073e-26	1.28376890153296e-25
F__Ruminococcaceae.6	Time_c	Time_c	-0.0323773093212744	0.00298870840016701	1071	829	7.65576129824871e-26	2.41824841008173e-25
G__Paraprevotella.2	Time_c	Time_c	-0.0251158912442372	0.00232110827852354	1071	380	1.02794345032264e-25	3.22990652548745e-25
S__Bacteroides__plebeius.2	Time_c	Time_c	-0.0255830477711987	0.00236275616955197	1071	564	1.18438233510568e-25	3.70196991653452e-25
G__Muribaculaceae.15	Time_c	Time_c	-0.0122969797288499	0.00114142262048763	1071	500	2.34436362310396e-25	7.28950564058886e-25
G__Sutterella	Time_c	Time_c	-0.0170274090259652	0.00158255187229374	1071	599	2.52626243662523e-25	7.81439727805835e-25
G__Phascolarctobacterium.3	Time_c	Time_c	-0.0209878117289342	0.00196522834501219	1071	459	4.66766117371091e-25	1.43638851582753e-24
F__Lachnospiraceae.23	Time_c	Time_c	-0.0336739696536903	0.00316629324082022	1071	627	7.84068194008913e-25	2.40045493242729e-24
G__Parasutterella.6	Time_c	Time_c	-0.0215012340802904	0.00205823129786378	1071	635	4.62301301076443e-24	1.40813202419713e-23
S__Bacteroides__salyersiae.1	Time_c	Time_c	-0.0254484893814678	0.0024502920586468	1071	606	8.12812785280475e-24	2.46319407519007e-23
S__Bacteroides__stercoris.4	Time_c	Time_c	-0.0189024199795728	0.00182568650778299	1071	823	1.17616994004156e-23	3.54633057679198e-23
